account_id,month,plan,arpu_usd,support_tickets,churned
A005429,2025-12,Month-to-month,82.8,6,0
A005430,2025-12,Month-to-month,60.36,3,1
A005431,2025-12,Month-to-month,59.74,0,0
A005432,2025-12,Month-to-month,45.19,3,0
A005433,2025-12,Month-to-month,60.0,3,0
A005434,2025-12,Month-to-month,59.51,4,1
A005435,2025-12,Month-to-month,64.31,5,1
A005436,2025-12,Month-to-month,55.01,1,0
A005437,2025-12,Month-to-month,104.73,2,0
A005438,2025-12,Month-to-month,54.29,3,0
A005439,2025-12,Month-to-month,73.33,4,0
A005440,2025-12,Month-to-month,42.09,5,0
A005441,2025-12,Month-to-month,72.65,3,1
A005442,2025-12,Month-to-month,84.55,3,0
A005443,2025-12,Month-to-month,42.26,0,0
A005444,2025-12,Month-to-month,68.46,4,0
A005445,2025-12,Month-to-month,49.24,1,0
A005446,2025-12,Month-to-month,66.33,0,1
A005447,2025-12,Month-to-month,72.18,3,1
A005448,2025-12,Month-to-month,79.82,2,0
A005449,2025-12,Month-to-month,77.41,3,0
A005450,2025-12,Month-to-month,62.01,2,0
A005451,2025-12,Month-to-month,66.45,1,0
A005452,2025-12,Month-to-month,65.12,3,0
A005453,2025-12,Month-to-month,64.98,2,0
A005454,2025-12,Month-to-month,42.51,5,0
A005455,2025-12,Month-to-month,89.89,0,0
A005456,2025-12,Month-to-month,66.98,2,0
A005457,2025-12,Month-to-month,89.02,2,0
A005458,2025-12,Month-to-month,64.88,5,0
A005459,2025-12,Month-to-month,67.37,1,0
A005460,2025-12,Month-to-month,67.95,1,0
A005461,2025-12,Month-to-month,61.61,3,0
A005462,2025-12,Month-to-month,79.52,3,0
A005463,2025-12,Month-to-month,62.17,4,0
A005464,2025-12,Month-to-month,41.45,4,0
A005465,2025-12,Month-to-month,60.34,3,0
A005466,2025-12,Month-to-month,95.34,2,0
A005467,2025-12,Month-to-month,36.84,1,0
A005468,2025-12,Month-to-month,67.34,2,0
A005469,2025-12,Month-to-month,75.7,3,0
A005470,2025-12,Month-to-month,83.01,0,0
A005471,2025-12,Month-to-month,55.73,1,0
A005472,2025-12,Month-to-month,76.21,2,0
A005473,2025-12,Month-to-month,79.28,1,0
A005474,2025-12,Month-to-month,45.29,1,0
A005475,2025-12,Month-to-month,75.39,2,0
A005476,2025-12,Month-to-month,63.96,2,0
A005477,2025-12,Month-to-month,69.36,4,0
A005478,2025-12,Month-to-month,65.46,2,0
A005479,2025-12,Month-to-month,53.35,1,0
A005480,2025-12,Month-to-month,64.11,0,0
A005481,2025-12,Month-to-month,77.76,2,0
A005482,2025-12,Month-to-month,67.8,2,0
A005483,2025-12,Month-to-month,83.91,1,0
A005484,2025-12,Month-to-month,86.57,2,0
A005485,2025-12,Month-to-month,64.29,4,0
A005486,2025-12,Month-to-month,53.03,2,0
A005487,2025-12,Month-to-month,38.62,4,0
A005488,2025-12,Month-to-month,51.58,0,0
A005489,2025-12,Month-to-month,71.43,1,0
A005490,2025-12,Month-to-month,82.04,4,0
A005491,2025-12,Month-to-month,53.76,4,0
A005492,2025-12,Month-to-month,74.8,2,0
A005493,2025-12,Month-to-month,61.29,1,0
A005494,2025-12,Month-to-month,67.95,4,1
A005495,2025-12,Month-to-month,56.7,1,0
A005496,2025-12,Month-to-month,84.13,3,0
A005497,2025-12,Month-to-month,68.33,2,0
A005498,2025-12,Month-to-month,47.76,0,0
A005499,2025-12,Month-to-month,75.43,5,0
A005500,2025-12,Month-to-month,72.33,3,0
A005501,2025-12,Month-to-month,78.23,2,0
A005502,2025-12,Month-to-month,77.86,5,0
A005503,2025-12,Month-to-month,90.05,5,0
A005504,2025-12,Month-to-month,86.37,3,0
A005505,2025-12,Month-to-month,90.0,3,0
A005506,2025-12,Month-to-month,48.31,2,0
A005507,2025-12,Month-to-month,75.77,3,0
A005508,2025-12,Month-to-month,71.43,5,0
A005509,2025-12,Month-to-month,85.94,1,0
A005510,2025-12,Month-to-month,62.04,1,0
A005511,2025-12,Month-to-month,55.58,4,0
A005512,2025-12,Month-to-month,75.36,3,0
A005513,2025-12,Month-to-month,84.83,2,0
A005514,2025-12,Month-to-month,74.01,3,0
A005515,2025-12,Month-to-month,64.02,3,1
A005516,2025-12,Month-to-month,58.77,0,0
A005517,2025-12,Month-to-month,66.95,1,0
A005518,2025-12,Month-to-month,67.84,0,0
A005519,2025-12,Month-to-month,66.07,3,0
A005520,2025-12,Month-to-month,81.31,1,0
A005521,2025-12,Month-to-month,62.34,4,1
A005522,2025-12,Month-to-month,60.34,0,0
A005523,2025-12,Month-to-month,71.99,3,0
A005524,2025-12,Month-to-month,74.51,1,0
A005525,2025-12,Month-to-month,53.8,4,0
A005526,2025-12,Month-to-month,85.57,2,0
A005527,2025-12,Month-to-month,46.05,1,0
A005528,2025-12,Month-to-month,66.9,3,0
A005529,2025-12,Month-to-month,96.71,2,0
A005530,2025-12,Month-to-month,47.45,1,0
A005531,2025-12,Month-to-month,84.4,1,0
A005532,2025-12,Month-to-month,62.04,3,0
A005533,2025-12,Month-to-month,106.46,3,1
A005534,2025-12,Month-to-month,75.93,2,0
A005535,2025-12,Month-to-month,90.86,5,0
A005536,2025-12,Month-to-month,98.9,5,0
A005537,2025-12,Month-to-month,54.9,4,0
A005538,2025-12,Month-to-month,67.83,3,0
A005539,2025-12,Month-to-month,75.35,1,0
A005540,2025-12,Month-to-month,60.43,5,0
A005541,2025-12,Month-to-month,63.71,3,0
A005542,2025-12,Month-to-month,60.35,2,0
A005543,2025-12,Month-to-month,73.88,2,0
A005544,2025-12,Month-to-month,66.62,0,0
A005545,2025-12,Month-to-month,70.6,0,0
A005546,2025-12,Month-to-month,87.51,2,0
A005547,2025-12,Month-to-month,87.86,1,0
A005548,2025-12,Month-to-month,83.45,3,0
A005549,2025-12,Month-to-month,71.26,2,0
A005550,2025-12,Month-to-month,73.02,1,0
A005551,2025-12,Month-to-month,79.58,0,0
A005552,2025-12,Month-to-month,73.14,5,1
A005553,2025-12,Month-to-month,74.91,2,0
A005554,2025-12,Month-to-month,45.99,1,0
A005555,2025-12,Month-to-month,98.58,3,0
A005556,2025-12,Month-to-month,74.17,3,0
A005557,2025-12,Month-to-month,70.99,0,0
A005558,2025-12,Month-to-month,72.08,3,0
A005559,2025-12,Month-to-month,75.85,1,0
A005560,2025-12,Month-to-month,83.27,3,0
A005561,2025-12,Month-to-month,43.94,5,1
A005562,2025-12,Month-to-month,61.36,0,0
A005563,2025-12,Month-to-month,67.81,1,0
A005564,2025-12,Month-to-month,81.78,3,0
A005565,2025-12,Month-to-month,68.85,0,0
A005566,2025-12,Month-to-month,71.38,2,0
A005567,2025-12,Month-to-month,70.29,2,0
A005568,2025-12,Month-to-month,72.98,2,0
A005569,2025-12,Month-to-month,65.48,5,0
A005570,2025-12,Month-to-month,72.98,1,1
A005571,2025-12,Month-to-month,87.37,4,0
A005572,2025-12,Month-to-month,94.16,3,0
A005573,2025-12,Month-to-month,81.39,3,0
A005574,2025-12,Month-to-month,54.23,1,0
A005575,2025-12,Month-to-month,82.97,3,0
A005576,2025-12,Month-to-month,49.92,3,0
A005577,2025-12,Month-to-month,43.95,3,0
A005578,2025-12,Month-to-month,76.11,4,0
A005579,2025-12,Month-to-month,60.18,2,0
A005580,2025-12,Month-to-month,66.97,3,0
A005581,2025-12,Month-to-month,82.58,0,0
A005582,2025-12,Month-to-month,69.52,4,0
A005583,2025-12,Month-to-month,70.43,5,0
A005584,2025-12,Month-to-month,69.46,1,0
A005585,2025-12,Month-to-month,54.47,0,0
A005586,2025-12,Month-to-month,73.02,1,0
A005587,2025-12,Month-to-month,91.84,3,0
A005588,2025-12,Month-to-month,70.85,2,0
A005589,2025-12,Month-to-month,38.09,3,0
A005590,2025-12,Month-to-month,76.39,4,1
A005591,2025-12,Month-to-month,43.71,1,0
A005592,2025-12,Month-to-month,47.0,3,0
A005593,2025-12,Month-to-month,80.79,4,0
A005594,2025-12,Month-to-month,63.23,3,0
A005595,2025-12,Month-to-month,80.14,4,0
A005596,2025-12,Month-to-month,74.06,0,0
A005597,2025-12,Month-to-month,85.19,3,0
A005598,2025-12,Month-to-month,68.58,0,0
A005599,2025-12,Month-to-month,77.29,4,0
A005600,2025-12,Month-to-month,50.95,3,0
A005601,2025-12,Month-to-month,68.35,1,0
A005602,2025-12,Month-to-month,51.75,0,0
A005603,2025-12,Month-to-month,51.97,2,0
A005604,2025-12,Month-to-month,44.34,2,0
A005605,2025-12,Month-to-month,61.22,5,0
A005606,2025-12,Month-to-month,64.37,4,0
A005607,2025-12,Month-to-month,61.03,4,0
A005608,2025-12,Month-to-month,47.25,0,0
A005609,2025-12,Month-to-month,90.59,2,0
A005610,2025-12,Month-to-month,54.02,4,0
A005611,2025-12,Month-to-month,75.21,2,0
A005612,2025-12,Month-to-month,76.34,1,0
A005613,2025-12,Month-to-month,76.98,4,0
A005614,2025-12,Month-to-month,64.14,3,0
A005615,2025-12,Month-to-month,66.94,2,0
A005616,2025-12,Month-to-month,59.92,0,0
A005617,2025-12,Month-to-month,77.03,3,0
A005618,2025-12,Month-to-month,46.51,3,0
A005619,2025-12,Month-to-month,53.16,4,0
A005620,2025-12,Month-to-month,76.49,3,0
A005621,2025-12,Month-to-month,58.62,2,0
A005622,2025-12,Month-to-month,78.04,3,0
A005623,2025-12,Month-to-month,84.21,1,0
A005624,2025-12,Month-to-month,57.46,3,0
A005625,2025-12,Month-to-month,85.11,3,0
A005626,2025-12,Month-to-month,81.13,0,0
A005627,2025-12,Month-to-month,74.34,2,0
A005628,2025-12,Month-to-month,71.89,3,0
A005629,2025-12,Month-to-month,76.65,5,0
A005630,2025-12,Month-to-month,68.37,4,0
A005631,2025-12,Month-to-month,71.39,2,0
A005632,2025-12,Month-to-month,66.21,3,0
A005633,2025-12,Month-to-month,59.36,5,0
A005634,2025-12,Month-to-month,92.05,4,0
A005635,2025-12,Month-to-month,39.55,2,0
A005636,2025-12,Month-to-month,64.53,2,0
A005637,2025-12,Month-to-month,75.92,2,0
A005638,2025-12,Month-to-month,55.11,1,0
A005639,2025-12,Month-to-month,84.26,3,0
A005640,2025-12,Month-to-month,95.33,1,0
A005641,2025-12,Month-to-month,81.51,3,0
A005642,2025-12,Month-to-month,59.32,2,0
A005643,2025-12,Month-to-month,55.75,4,0
A005644,2025-12,Month-to-month,68.2,4,0
A005645,2025-12,Month-to-month,63.76,3,0
A005646,2025-12,Month-to-month,72.97,2,0
A005647,2025-12,Month-to-month,79.0,0,0
A005648,2025-12,Month-to-month,64.71,5,0
A005649,2025-12,Month-to-month,71.21,2,0
A005650,2025-12,Month-to-month,81.57,5,0
A005651,2025-12,Month-to-month,52.34,2,0
A005652,2025-12,Month-to-month,62.07,1,0
A005653,2025-12,Month-to-month,51.25,2,1
A005654,2025-12,Month-to-month,68.02,3,0
A005655,2025-12,Month-to-month,96.17,2,0
A005656,2025-12,Month-to-month,66.89,4,0
A005657,2025-12,Month-to-month,57.11,3,0
A005658,2025-12,Month-to-month,62.59,2,0
A005659,2025-12,Month-to-month,74.52,2,0
A005660,2025-12,Month-to-month,49.22,1,0
A005661,2025-12,Month-to-month,69.68,1,0
A005662,2025-12,Month-to-month,60.47,3,0
A005663,2025-12,Month-to-month,47.7,4,0
A005664,2025-12,Month-to-month,51.48,3,0
A005665,2025-12,Month-to-month,71.53,0,0
A005666,2025-12,Month-to-month,51.46,2,0
A005667,2025-12,Month-to-month,54.26,3,0
A005668,2025-12,Month-to-month,113.5,3,0
A005669,2025-12,Month-to-month,83.09,3,0
A005670,2025-12,Month-to-month,45.04,2,0
A005671,2025-12,Month-to-month,66.82,2,0
A005672,2025-12,Month-to-month,64.77,1,0
A005673,2025-12,Month-to-month,98.26,3,1
A005674,2025-12,Month-to-month,59.33,2,0
A005675,2025-12,Month-to-month,67.03,3,1
A005676,2025-12,Month-to-month,52.79,4,0
A005677,2025-12,Month-to-month,54.31,3,0
A005678,2025-12,Month-to-month,55.41,2,0
A005679,2025-12,Month-to-month,61.75,0,0
A005680,2025-12,Month-to-month,76.38,4,1
A005681,2025-12,Month-to-month,79.92,4,0
A005682,2025-12,Month-to-month,63.77,2,0
A005683,2025-12,Month-to-month,65.23,2,0
A005684,2025-12,Month-to-month,69.2,4,0
A005685,2025-12,Month-to-month,66.54,5,0
A005686,2025-12,Month-to-month,79.07,4,0
A005687,2025-12,Month-to-month,46.18,2,0
A005688,2025-12,Month-to-month,52.7,2,0
A005689,2025-12,Month-to-month,70.73,1,0
A005690,2025-12,Month-to-month,56.38,4,0
A005691,2025-12,Month-to-month,89.44,0,0
A005692,2025-12,Month-to-month,74.54,4,0
A005693,2025-12,Month-to-month,72.75,1,0
A005694,2025-12,Month-to-month,67.3,1,0
A005695,2025-12,Month-to-month,72.21,1,0
A005696,2025-12,Month-to-month,61.82,1,0
A005697,2025-12,Month-to-month,75.14,3,0
A005698,2025-12,Month-to-month,48.69,0,0
A005699,2025-12,Month-to-month,60.85,3,0
A005700,2025-12,Month-to-month,77.5,4,0
A005701,2025-12,Month-to-month,69.33,3,0
A005702,2025-12,Month-to-month,76.03,3,0
A005703,2025-12,Month-to-month,69.66,2,0
A005704,2025-12,Month-to-month,71.13,0,0
A005705,2025-12,Month-to-month,60.57,2,0
A005706,2025-12,Month-to-month,69.63,4,0
A005707,2025-12,Month-to-month,54.19,3,0
A005708,2025-12,Month-to-month,55.74,4,0
A005709,2025-12,Month-to-month,70.63,3,0
A005710,2025-12,Month-to-month,78.99,2,0
A005711,2025-12,Month-to-month,54.0,2,0
A005712,2025-12,Month-to-month,57.82,3,0
A005713,2025-12,Month-to-month,74.26,3,0
A005714,2025-12,Month-to-month,85.66,1,0
A005715,2025-12,Month-to-month,57.94,3,0
A005716,2025-12,Month-to-month,52.19,1,0
A005717,2025-12,Month-to-month,66.34,3,0
A005718,2025-12,Month-to-month,81.28,2,0
A005719,2025-12,Month-to-month,49.94,1,0
A005720,2025-12,Month-to-month,86.55,1,0
A005721,2025-12,Month-to-month,54.07,5,1
A005722,2025-12,Month-to-month,50.57,4,0
A005723,2025-12,Month-to-month,74.91,1,1
A005724,2025-12,Month-to-month,55.94,2,0
A005725,2025-12,Month-to-month,71.24,3,0
A005726,2025-12,Month-to-month,61.9,3,1
A005727,2025-12,Month-to-month,67.93,2,0
A005728,2025-12,Month-to-month,81.26,3,0
A005729,2025-12,Month-to-month,62.84,2,0
A005730,2025-12,Month-to-month,92.6,2,1
A005731,2025-12,Month-to-month,40.55,1,0
A005732,2025-12,Month-to-month,25.37,3,0
A005733,2025-12,Month-to-month,75.29,2,0
A005734,2025-12,Month-to-month,67.71,2,0
A005735,2025-12,Month-to-month,62.22,1,0
A005736,2025-12,Month-to-month,75.6,2,0
A005737,2025-12,Month-to-month,58.07,3,0
A005738,2025-12,Month-to-month,49.2,4,0
A005739,2025-12,Month-to-month,61.42,2,0
A005740,2025-12,Month-to-month,52.15,1,0
A005741,2025-12,Month-to-month,63.36,1,0
A005742,2025-12,Month-to-month,57.75,3,0
A005743,2025-12,Month-to-month,62.41,1,0
A005744,2025-12,Month-to-month,80.65,2,0
A005745,2025-12,Month-to-month,61.45,3,0
A005746,2025-12,Month-to-month,48.05,1,0
A005747,2025-12,Month-to-month,72.85,4,0
A005748,2025-12,Month-to-month,66.78,2,1
A005749,2025-12,Month-to-month,66.05,2,0
A005750,2025-12,Month-to-month,89.93,1,0
A005751,2025-12,Month-to-month,96.49,2,0
A005752,2025-12,Month-to-month,56.56,3,0
A005753,2025-12,Month-to-month,62.48,4,0
A005754,2025-12,Month-to-month,48.64,1,0
A005755,2025-12,Month-to-month,51.92,1,0
A005756,2025-12,Month-to-month,47.11,0,0
A005757,2025-12,Month-to-month,35.15,2,0
A005758,2025-12,Month-to-month,79.18,4,0
A005759,2025-12,Month-to-month,60.91,3,0
A005760,2025-12,Month-to-month,63.24,1,0
A005761,2025-12,Month-to-month,74.19,1,0
A005762,2025-12,Month-to-month,51.98,3,0
A005763,2025-12,Month-to-month,76.31,3,0
A005764,2025-12,Month-to-month,84.8,1,0
A005765,2025-12,Month-to-month,63.66,3,0
A005766,2025-12,Month-to-month,70.35,3,1
A005767,2025-12,Month-to-month,79.61,3,0
A005768,2025-12,Month-to-month,64.55,0,0
A005769,2025-12,Month-to-month,54.67,1,0
A005770,2025-12,Month-to-month,88.14,4,0
A005771,2025-12,Month-to-month,84.06,2,0
A005772,2025-12,Month-to-month,72.24,3,0
A005773,2025-12,Month-to-month,79.49,2,0
A005774,2025-12,Month-to-month,94.4,2,0
A005775,2025-12,Month-to-month,68.06,0,0
A005776,2025-12,Month-to-month,65.56,3,0
A005777,2025-12,Month-to-month,66.21,3,1
A005778,2025-12,Month-to-month,69.39,4,0
A005779,2025-12,Month-to-month,82.41,1,0
A005780,2025-12,Month-to-month,75.36,3,0
A005781,2025-12,Month-to-month,77.1,4,0
A005782,2025-12,Month-to-month,70.89,2,0
A005783,2025-12,Month-to-month,69.58,2,0
A005784,2025-12,Month-to-month,66.34,1,0
A005785,2025-12,Month-to-month,56.66,3,0
A005786,2025-12,Month-to-month,49.18,2,0
A005787,2025-12,Month-to-month,63.95,6,1
A005788,2025-12,Month-to-month,79.67,1,0
A005789,2025-12,Month-to-month,39.62,0,0
A005790,2025-12,Month-to-month,73.21,0,0
A005791,2025-12,Month-to-month,71.09,1,0
A005792,2025-12,Month-to-month,67.08,4,0
A005793,2025-12,Month-to-month,72.89,2,1
A005794,2025-12,Month-to-month,66.79,2,0
A005795,2025-12,Month-to-month,89.03,3,1
A005796,2025-12,Month-to-month,76.97,4,0
A005797,2025-12,Month-to-month,82.97,1,0
A005798,2025-12,Month-to-month,79.68,1,0
A005799,2025-12,Month-to-month,59.23,1,0
A005800,2025-12,Month-to-month,66.37,2,0
A005801,2025-12,Month-to-month,79.02,2,0
A005802,2025-12,Month-to-month,85.41,2,0
A005803,2025-12,Month-to-month,75.35,2,0
A005804,2025-12,Month-to-month,68.1,3,0
A005805,2025-12,Month-to-month,97.58,4,0
A005806,2025-12,Month-to-month,76.24,4,1
A005807,2025-12,Month-to-month,74.32,2,0
A005808,2025-12,Month-to-month,80.31,1,0
A005809,2025-12,Month-to-month,79.48,4,0
A005810,2025-12,Month-to-month,82.79,3,0
A005811,2025-12,Month-to-month,32.32,3,0
A005812,2025-12,Month-to-month,57.55,3,0
A005813,2025-12,Month-to-month,58.4,1,0
A005814,2025-12,Month-to-month,61.67,1,0
A005815,2025-12,Month-to-month,62.96,1,0
A005816,2025-12,Month-to-month,84.4,3,0
A005817,2025-12,Month-to-month,85.57,1,0
A005818,2025-12,Month-to-month,55.78,2,0
A005819,2025-12,Month-to-month,60.5,3,0
A005820,2025-12,Month-to-month,85.29,4,0
A005821,2025-12,Month-to-month,86.68,3,0
A005822,2025-12,Month-to-month,75.01,5,0
A005823,2025-12,Month-to-month,82.04,1,0
A005824,2025-12,Month-to-month,70.67,1,1
A005825,2025-12,Month-to-month,67.33,2,0
A005826,2025-12,Month-to-month,50.38,2,0
A005827,2025-12,Month-to-month,86.47,4,0
A005828,2025-12,Month-to-month,76.02,3,0
A005829,2025-12,Month-to-month,81.52,4,0
A005830,2025-12,Month-to-month,92.08,3,1
A005831,2025-12,Month-to-month,53.2,2,0
A005832,2025-12,Month-to-month,48.19,3,0
A005833,2025-12,Month-to-month,63.07,0,0
A005834,2025-12,Month-to-month,75.25,2,0
A005835,2025-12,Month-to-month,63.13,5,0
A005836,2025-12,Month-to-month,83.54,1,0
A005837,2025-12,Month-to-month,75.26,2,0
A005838,2025-12,Month-to-month,81.62,0,0
A005839,2025-12,Month-to-month,83.84,2,0
A005840,2025-12,Month-to-month,73.77,4,0
A005841,2025-12,Month-to-month,65.18,4,0
A005842,2025-12,Month-to-month,71.99,2,0
A005843,2025-12,Month-to-month,25,4,0
A005844,2025-12,Month-to-month,77.65,1,0
A005845,2025-12,Month-to-month,68.86,3,0
A005846,2025-12,Month-to-month,71.65,2,0
A005847,2025-12,Month-to-month,55.94,1,0
A005848,2025-12,Month-to-month,93.68,1,0
A005849,2025-12,Month-to-month,81.97,3,0
A005850,2025-12,Month-to-month,69.38,3,0
A005851,2025-12,Month-to-month,54.91,1,0
A005852,2025-12,Month-to-month,72.86,2,0
A005853,2025-12,Month-to-month,75.72,4,0
A005854,2025-12,Month-to-month,34.83,3,0
A005855,2025-12,Month-to-month,82.9,3,0
A005856,2025-12,Month-to-month,68.86,3,0
A005857,2025-12,Month-to-month,51.3,2,0
A005858,2025-12,Month-to-month,71.45,0,0
A005859,2025-12,Month-to-month,51.82,0,0
A005860,2025-12,Month-to-month,58.52,1,0
A005861,2025-12,Month-to-month,63.1,3,0
A005862,2025-12,Month-to-month,78.24,4,0
A005863,2025-12,Month-to-month,45.44,5,0
A005864,2025-12,Month-to-month,56.57,1,0
A005865,2025-12,Month-to-month,71.0,5,0
A005866,2025-12,Month-to-month,60.58,2,0
A005867,2025-12,Month-to-month,72.44,2,0
A005868,2025-12,Month-to-month,81.63,0,0
A005869,2025-12,Month-to-month,58.1,5,0
A005870,2025-12,Month-to-month,74.95,3,0
A005871,2025-12,Month-to-month,55.26,2,0
A005872,2025-12,Month-to-month,62.19,5,0
A005873,2025-12,Month-to-month,80.18,3,0
A005874,2025-12,Month-to-month,75.18,0,0
A005875,2025-12,Month-to-month,110.08,2,0
A005876,2025-12,Month-to-month,65.7,4,0
A005877,2025-12,Month-to-month,105.65,2,0
A005878,2025-12,Month-to-month,84.11,1,0
A005879,2025-12,Month-to-month,62.52,0,0
A005880,2025-12,Month-to-month,72.29,1,0
A005881,2025-12,One-year,95.49,3,0
A005882,2025-12,One-year,59.66,1,0
A005883,2025-12,One-year,73.38,2,0
A005884,2025-12,One-year,87.33,2,0
A005885,2025-12,One-year,54.4,0,0
A005886,2025-12,One-year,52.22,2,0
A005887,2025-12,One-year,74.33,0,0
A005888,2025-12,One-year,95.37,1,0
A005889,2025-12,One-year,81.77,3,0
A005890,2025-12,One-year,97.46,0,0
A005891,2025-12,One-year,84.08,2,0
A005892,2025-12,One-year,88.99,0,0
A005893,2025-12,One-year,71.9,2,0
A005894,2025-12,One-year,47.39,0,0
A005895,2025-12,One-year,84.76,2,0
A005896,2025-12,One-year,86.87,1,0
A005897,2025-12,One-year,63.55,1,0
A005898,2025-12,One-year,51.98,3,0
A005899,2025-12,One-year,68.82,0,0
A005900,2025-12,One-year,104.7,0,0
A005901,2025-12,One-year,73.02,2,0
A005902,2025-12,One-year,83.25,5,1
A005903,2025-12,One-year,79.13,1,0
A005904,2025-12,One-year,78.49,0,0
A005905,2025-12,One-year,68.11,0,0
A005906,2025-12,One-year,85.18,4,0
A005907,2025-12,One-year,63.8,0,0
A005908,2025-12,One-year,38.72,1,0
A005909,2025-12,One-year,77.26,3,0
A005910,2025-12,One-year,63.12,2,0
A005911,2025-12,One-year,96.1,0,1
A005912,2025-12,One-year,78.21,2,0
A005913,2025-12,One-year,79.76,0,0
A005914,2025-12,One-year,88.13,2,0
A005915,2025-12,One-year,87.87,2,0
A005916,2025-12,One-year,114.27,3,0
A005917,2025-12,One-year,62.98,0,0
A005918,2025-12,One-year,37.4,0,0
A005919,2025-12,One-year,74.14,0,0
A005920,2025-12,One-year,65.56,3,0
A005921,2025-12,One-year,62.33,4,0
A005922,2025-12,One-year,63.57,0,0
A005923,2025-12,One-year,95.2,1,0
A005924,2025-12,One-year,55.49,3,0
A005925,2025-12,One-year,96.18,2,0
A005926,2025-12,One-year,110.31,0,0
A005927,2025-12,One-year,93.99,1,0
A005928,2025-12,One-year,54.01,4,0
A005929,2025-12,One-year,81.46,0,0
A005930,2025-12,One-year,62.46,0,0
A005931,2025-12,One-year,63.84,3,0
A005932,2025-12,One-year,66.56,1,0
A005933,2025-12,One-year,78.97,1,0
A005934,2025-12,One-year,85.9,1,0
A005935,2025-12,One-year,77.74,0,0
A005936,2025-12,One-year,77.74,3,0
A005937,2025-12,One-year,66.6,1,0
A005938,2025-12,One-year,59.39,2,0
A005939,2025-12,One-year,62.75,0,0
A005940,2025-12,One-year,103.42,2,0
A005941,2025-12,One-year,75.24,3,0
A005942,2025-12,One-year,78.43,2,0
A005943,2025-12,One-year,86.3,1,0
A005944,2025-12,One-year,77.33,0,0
A005945,2025-12,One-year,96.01,3,0
A005946,2025-12,One-year,87.24,1,0
A005947,2025-12,One-year,61.8,0,0
A005948,2025-12,One-year,84.15,2,0
A005949,2025-12,One-year,77.89,3,0
A005950,2025-12,One-year,63.84,2,0
A005951,2025-12,One-year,63.62,4,0
A005952,2025-12,One-year,52.0,0,0
A005953,2025-12,One-year,62.13,0,0
A005954,2025-12,One-year,43.45,1,0
A005955,2025-12,One-year,71.98,0,0
A005956,2025-12,One-year,88.98,0,0
A005957,2025-12,One-year,76.17,0,0
