order_id,order_date,category,revenue_usd,returned,ship_days
O009183,2026-01-12,Home,94.52,0,1
O012286,2026-04-03,Apparel,93.85,0,2
O004257,2025-11-22,Apparel,52.54,0,3
O015340,2026-06-27,Apparel,85.27,1,3
O018037,2026-07-09,Home,67.12,0,2
O001108,2025-08-30,Home,137.71,0,1
O017307,2026-07-25,Apparel,51.78,1,1
O011802,2026-03-08,Home,73.6,0,3
O015585,2026-06-04,Apparel,56.76,0,3
O008246,2026-01-10,Apparel,53.86,0,3
O002500,2025-09-26,Home,57.94,0,3
O018386,2026-07-25,Home,121.71,0,3
O003930,2025-10-27,Home,69.08,0,3
O006864,2025-12-10,Electronics,119.57,0,2
O016779,2026-06-13,Home,153.76,0,3
O015209,2026-05-24,Home,76.48,0,2
O014826,2026-05-29,Home,68.02,0,3
O002234,2025-09-15,Electronics,163.26,0,5
O003876,2025-10-30,Home,65.84,0,4
O002441,2025-09-14,Home,87.47,0,3
O001967,2025-09-25,Electronics,125.29,0,3
O010345,2026-02-22,Home,76.92,0,3
O013039,2026-04-03,Electronics,176.56,0,2
O009802,2026-02-07,Apparel,84.89,0,3
O004866,2025-11-16,Electronics,238.8,1,4
O009906,2026-02-14,Electronics,194.63,0,2
O016255,2026-06-02,Electronics,101.29,0,3
O000023,2025-08-26,Apparel,45.04,0,4
O018222,2026-07-20,Home,25.99,0,4
O013855,2026-05-16,Apparel,72.16,0,3
O006626,2025-12-01,Electronics,8,0,3
O001216,2025-08-02,Home,8,0,2
O012807,2026-04-30,Electronics,49.95,0,3
O010913,2026-03-09,Apparel,15.13,1,5
O010201,2026-02-24,Electronics,115.55,0,2
O018030,2026-07-12,Home,48.37,0,4
O017560,2026-07-29,Electronics,295.98,0,2
O006416,2025-12-10,Apparel,40.92,0,4
O003872,2025-10-12,Home,44.58,0,4
O007632,2025-12-27,Home,118.79,0,2
O014862,2026-05-18,Home,46.29,0,4
O002808,2025-10-05,Apparel,12.15,0,1
O005492,2025-11-22,Home,67.93,0,4
O001935,2025-09-26,Electronics,33.85,0,4
O011846,2026-03-23,Home,68.36,0,3
O007963,2026-01-01,Apparel,77.14,0,4
O006359,2025-12-07,Apparel,57.0,0,4
O003226,2025-10-01,Apparel,33.84,0,5
O007297,2025-12-12,Home,12.17,0,3
O015512,2026-06-06,Apparel,37.66,1,3
O016909,2026-07-14,Apparel,105.15,0,2
O013738,2026-05-18,Apparel,30.9,0,5
O002275,2025-09-25,Electronics,259.9,0,4
O007619,2025-12-23,Home,114.1,1,2
O008482,2026-01-24,Electronics,97.53,0,5
O003980,2025-10-23,Home,92.67,0,3
O013902,2026-05-08,Apparel,104.26,0,3
O017709,2026-07-08,Electronics,170.7,1,2
O012145,2026-03-01,Home,135.03,0,4
O005480,2025-11-17,Home,98.02,0,4
O004640,2025-11-23,Apparel,83.69,0,4
O009739,2026-02-25,Apparel,81.23,0,5
O001863,2025-09-24,Apparel,45.99,0,2
O010349,2026-02-28,Home,56.7,0,4
O014297,2026-05-08,Apparel,68.19,1,4
O006383,2025-12-28,Apparel,8,0,2
O000876,2025-08-05,Electronics,286.38,0,4
O009611,2026-02-20,Apparel,44.03,0,2
O004311,2025-11-01,Apparel,33.31,1,3
O004475,2025-11-05,Apparel,65.06,1,2
O000693,2025-08-14,Electronics,123.46,0,3
O010486,2026-02-27,Home,94.18,0,3
O012250,2026-04-01,Apparel,61.07,0,2
O008540,2026-01-05,Electronics,141.97,1,2
O011703,2026-03-25,Electronics,214.15,0,2
O014447,2026-05-05,Electronics,105.11,0,4
O016533,2026-06-12,Home,39.96,0,4
O016011,2026-06-27,Electronics,8,0,2
O010126,2026-02-08,Electronics,73.31,0,3
O018104,2026-07-26,Home,61.73,0,2
O008092,2026-01-31,Apparel,62.69,0,5
O007512,2025-12-12,Home,57.05,0,4
O008827,2026-01-01,Home,126.79,0,4
O000763,2025-08-20,Electronics,53.49,0,2
O012469,2026-04-12,Apparel,61.92,0,1
O013457,2026-04-06,Home,148.0,0,3
O007534,2025-12-16,Home,50.05,0,2
O012768,2026-04-28,Apparel,24.8,1,3
O016463,2026-06-29,Home,157.74,0,2
O003083,2025-10-27,Apparel,87.78,0,4
O018053,2026-07-10,Home,78.14,0,3
O016230,2026-06-18,Electronics,169.2,0,2
O013110,2026-04-23,Electronics,8,0,2
O013117,2026-04-18,Electronics,129.33,0,4
O013933,2026-05-18,Apparel,71.76,0,5
O004559,2025-11-27,Apparel,85.61,0,6
O008048,2026-01-13,Apparel,65.24,1,2
O000174,2025-08-22,Apparel,21.41,0,3
O007698,2025-12-04,Home,67.15,0,4
O007551,2025-12-09,Home,20.88,0,3
O015624,2026-06-01,Apparel,69.18,0,3
O011607,2026-03-25,Electronics,194.01,0,3
O005620,2025-11-09,Home,72.62,0,3
O011405,2026-03-28,Electronics,43.41,0,2
O005781,2025-12-09,Apparel,51.15,0,2
O007233,2025-12-19,Home,68.78,0,4
O016304,2026-06-10,Electronics,53.07,0,3
O013097,2026-04-21,Electronics,194.05,0,2
O000127,2025-08-06,Apparel,67.11,0,4
O007249,2025-12-31,Home,83.9,0,5
O018387,2026-07-13,Home,115.64,1,3
O006814,2025-12-01,Electronics,108.92,0,3
O006595,2025-12-27,Electronics,133.21,0,4
O012488,2026-04-14,Apparel,101.26,0,3
O007612,2025-12-05,Home,93.73,0,1
O008143,2026-01-02,Apparel,53.3,0,4
O014010,2026-05-02,Apparel,53.12,0,4
O011239,2026-03-24,Apparel,101.14,0,3
O012955,2026-04-12,Electronics,124.46,0,3
O005624,2025-11-06,Home,93.17,0,4
O000557,2025-08-22,Electronics,91.22,0,5
O013840,2026-05-25,Apparel,37.83,0,3
O016725,2026-06-04,Home,44.49,0,4
O000383,2025-08-11,Apparel,51.51,1,3
O016521,2026-06-13,Home,144.63,0,3
O007438,2025-12-07,Home,47.9,0,2
O016464,2026-06-09,Home,75.06,0,3
O016290,2026-06-22,Electronics,163.14,0,3
O004347,2025-11-28,Apparel,98.62,1,5
O012991,2026-04-29,Electronics,78.25,0,3
O000985,2025-08-30,Home,25.77,0,3
O001215,2025-08-03,Home,126.94,0,3
O010928,2026-03-01,Apparel,12.52,0,5
O008609,2026-01-14,Electronics,37.7,0,1
O000002,2025-08-26,Apparel,9.66,0,4
O014358,2026-05-20,Electronics,125.95,0,4
O005400,2025-11-16,Home,73.01,0,2
O010601,2026-02-20,Home,68.88,0,3
O005588,2025-11-23,Home,117.72,0,4
O009748,2026-02-26,Apparel,65.02,1,1
O001294,2025-08-17,Home,134.16,0,3
O010341,2026-02-09,Home,160.15,0,3
O013607,2026-04-22,Home,104.1,1,1
O002497,2025-09-07,Home,124.3,0,4
O002049,2025-09-29,Electronics,139.24,0,3
O006425,2025-12-31,Apparel,42.69,0,5
O006796,2025-12-05,Electronics,173.82,1,2
O016781,2026-06-30,Home,21.02,0,3
O017517,2026-07-29,Electronics,62.3,0,3
O006845,2025-12-08,Electronics,171.66,0,2
O016490,2026-06-18,Home,120.59,0,2
O005399,2025-11-21,Home,128.15,0,4
O008354,2026-01-18,Electronics,155.35,0,4
O011977,2026-03-24,Home,38.42,0,3
O018110,2026-07-09,Home,34.11,0,3
O017397,2026-07-20,Apparel,11.88,0,4
O003428,2025-10-01,Electronics,170.88,0,4
O008335,2026-01-09,Apparel,104.89,0,1
O004200,2025-11-18,Apparel,49.95,1,3
O012298,2026-04-16,Apparel,79.83,1,1
O007860,2026-01-21,Apparel,39.25,0,1
O018260,2026-07-30,Home,101.71,0,4
O015295,2026-06-03,Apparel,47.92,0,4
O011031,2026-03-19,Apparel,61.7,1,3
O013851,2026-05-17,Apparel,58.23,0,3
O013860,2026-05-15,Apparel,23.94,0,4
O008369,2026-01-06,Electronics,66.4,0,2
O010119,2026-02-08,Electronics,84.36,0,3
O007578,2025-12-27,Home,83.53,0,3
O002866,2025-10-26,Apparel,46.78,0,6
O016748,2026-06-02,Home,118.69,0,3
O009113,2026-01-13,Home,49.59,0,2
O001852,2025-09-07,Apparel,59.95,0,4
O005817,2025-12-10,Apparel,28.36,1,3
O004129,2025-11-26,Apparel,48.27,0,2
O011389,2026-03-19,Electronics,186.38,0,3
O002692,2025-09-22,Home,94.73,0,3
O000689,2025-08-01,Electronics,92.23,0,4
O003267,2025-10-10,Apparel,54.62,1,2
O004434,2025-11-15,Apparel,35.0,0,3
O012507,2026-04-08,Apparel,57.45,0,3
O002927,2025-10-21,Apparel,43.3,1,4
O013286,2026-04-06,Home,93.41,0,3
O005685,2025-11-25,Home,23.74,0,3
O013380,2026-04-06,Home,148.61,0,6
O001773,2025-09-07,Apparel,139.42,0,1
O000123,2025-08-21,Apparel,73.4,0,2
O006911,2025-12-27,Electronics,8,0,3
O003697,2025-10-06,Electronics,93.38,0,4
O005884,2025-12-30,Apparel,59.42,0,4
O017400,2026-07-25,Apparel,37.24,0,2
O000503,2025-08-01,Apparel,50.03,0,3
O007785,2026-01-11,Apparel,59.34,0,4
O003797,2025-10-04,Home,49.49,0,4
O018375,2026-07-13,Home,112.89,0,2
O004441,2025-11-03,Apparel,66.71,0,3
O008306,2026-01-23,Apparel,12.91,0,7
O012440,2026-04-18,Apparel,93.89,0,3
O008822,2026-01-06,Home,105.43,0,3
O008390,2026-01-02,Electronics,157.41,0,2
O007166,2025-12-18,Electronics,154.55,1,5
O002395,2025-09-11,Home,8,0,4
O006306,2025-12-16,Apparel,89.86,1,4
O006650,2025-12-03,Electronics,257.03,0,2
O006605,2025-12-01,Electronics,105.34,0,4
O016085,2026-06-22,Electronics,67.88,0,4
O015177,2026-05-30,Home,71.05,0,1
O017027,2026-07-13,Apparel,95.28,0,4
O004870,2025-11-02,Electronics,192.14,1,4
O009577,2026-02-23,Apparel,53.49,0,5
O011994,2026-03-24,Home,123.88,0,3
O015050,2026-05-24,Home,95.07,0,4
O015841,2026-06-04,Apparel,28.06,0,4
O003446,2025-10-14,Electronics,241.42,0,3
O008618,2026-01-18,Electronics,119.49,0,5
O005930,2025-12-24,Apparel,81.6,0,3
O006962,2025-12-29,Electronics,221.71,0,4
O010700,2026-03-01,Apparel,101.84,1,2
O015800,2026-06-25,Apparel,74.74,0,3
O003133,2025-10-25,Apparel,75.5,0,2
O008869,2026-01-20,Home,73.54,0,3
O006987,2025-12-13,Electronics,58.52,1,4
O005855,2025-12-03,Apparel,106.27,1,2
O018279,2026-07-28,Home,33.51,0,2
O008703,2026-01-28,Electronics,162.92,0,5
O017613,2026-07-10,Electronics,66.07,0,4
O008889,2026-01-10,Home,46.27,0,3
O010807,2026-03-23,Apparel,75.64,0,3
O001910,2025-09-10,Electronics,183.41,0,5
O001673,2025-09-05,Apparel,62.05,0,3
O017576,2026-07-04,Electronics,131.2,1,3
O001344,2025-09-13,Apparel,100.13,1,3
O007002,2025-12-19,Electronics,181.85,1,4
O007791,2026-01-12,Apparel,57.96,0,3
O012760,2026-04-14,Apparel,33.21,0,3
O004203,2025-11-28,Apparel,8,0,4
O002538,2025-09-12,Home,101.54,0,4
O007787,2026-01-07,Apparel,104.84,0,3
O006914,2025-12-01,Electronics,33.58,0,2
O003075,2025-10-18,Apparel,41.45,1,4
O003413,2025-10-06,Electronics,221.05,0,2
O013934,2026-05-16,Apparel,16.52,1,2
O012620,2026-04-18,Apparel,82.79,0,3
O014707,2026-05-21,Electronics,180.65,0,2
O001721,2025-09-28,Apparel,68.88,0,3
O012699,2026-04-18,Apparel,58.53,0,2
O013819,2026-05-14,Apparel,8,0,1
O002408,2025-09-02,Home,39.89,0,6
O004564,2025-11-27,Apparel,73.13,0,4
O001105,2025-08-07,Home,59.2,0,3
O005956,2025-12-18,Apparel,61.97,0,2
O017376,2026-07-12,Apparel,86.56,0,5
O007445,2025-12-02,Home,61.15,0,3
O012578,2026-04-12,Apparel,61.58,0,4
O015224,2026-05-27,Home,90.61,1,4
O013447,2026-04-05,Home,45.05,0,3
O017312,2026-07-01,Apparel,86.92,0,3
O010501,2026-02-06,Home,107.8,1,3
O000252,2025-08-23,Apparel,69.87,0,4
O016615,2026-06-21,Home,38.84,0,3
O013184,2026-04-08,Electronics,173.19,0,3
O004548,2025-11-27,Apparel,49.28,0,4
O010616,2026-02-24,Home,75.44,1,3
O013042,2026-04-14,Electronics,192.8,0,3
O009347,2026-02-18,Apparel,12.78,1,3
O004836,2025-11-08,Electronics,66.67,0,3
O011205,2026-03-15,Apparel,121.78,0,2
O002142,2025-09-27,Electronics,193.46,1,5
O003975,2025-10-26,Home,66.32,0,2
O016188,2026-06-28,Electronics,276.26,0,1
O005971,2025-12-12,Apparel,130.21,0,3
O002295,2025-09-18,Electronics,159.38,0,6
O010691,2026-03-29,Apparel,84.03,1,2
O008083,2026-01-07,Apparel,60.45,0,4
O017503,2026-07-22,Electronics,195.84,0,3
O002534,2025-09-17,Home,92.37,0,3
O018050,2026-07-13,Home,80.26,0,5
O009762,2026-02-22,Apparel,73.51,0,7
O016765,2026-06-10,Home,127.07,0,3
O007656,2025-12-10,Home,70.83,0,4
O000561,2025-08-22,Electronics,133.54,0,3
O017021,2026-07-30,Apparel,71.96,0,4
O008024,2026-01-22,Apparel,37.19,1,4
O017200,2026-07-30,Apparel,43.6,0,3
O013581,2026-04-11,Home,116.61,0,3
O006831,2025-12-10,Electronics,189.76,0,4
O009392,2026-02-11,Apparel,66.55,0,2
O003932,2025-10-24,Home,119.73,0,4
O001519,2025-09-22,Apparel,34.56,0,4
O012742,2026-04-21,Apparel,25.45,0,1
O012002,2026-03-29,Home,85.81,0,2
O012819,2026-04-29,Electronics,130.17,0,3
O003255,2025-10-10,Apparel,87.27,0,4
O008949,2026-01-29,Home,132.2,0,4
O017521,2026-07-26,Electronics,143.26,0,4
O001349,2025-09-05,Apparel,54.64,1,4
O005730,2025-11-01,Home,116.58,0,2
O010409,2026-02-12,Home,122.79,1,2
O006183,2025-12-31,Apparel,71.26,0,3
O012242,2026-04-24,Apparel,63.21,0,3
O009701,2026-02-11,Apparel,38.32,0,1
O004039,2025-10-15,Home,55.59,0,4
O007377,2025-12-17,Home,102.87,0,4
O004239,2025-11-17,Apparel,18.3,0,3
O014779,2026-05-21,Electronics,107.87,0,2
O004716,2025-11-22,Apparel,57.54,0,3
O000843,2025-08-09,Electronics,23.68,0,4
O003523,2025-10-18,Electronics,164.99,0,2
O006350,2025-12-11,Apparel,56.38,1,2
O007268,2025-12-08,Home,86.17,0,5
O008508,2026-01-24,Electronics,209.15,0,3
O003296,2025-10-12,Electronics,89.05,0,4
O003869,2025-10-25,Home,88.98,0,2
O001062,2025-08-24,Home,78.14,0,4
O017824,2026-07-29,Electronics,188.98,0,2
O000189,2025-08-10,Apparel,47.13,0,5
O000369,2025-08-14,Apparel,56.15,0,3
O002773,2025-10-23,Apparel,57.05,1,3
O007073,2025-12-09,Electronics,122.35,0,5
O000816,2025-08-24,Electronics,102.85,0,3
O017704,2026-07-26,Electronics,174.64,1,2
O002940,2025-10-07,Apparel,23.12,1,2
O002061,2025-09-24,Electronics,125.22,0,4
O003805,2025-10-24,Home,89.82,0,2
O005275,2025-11-12,Electronics,220.72,0,2
O000504,2025-08-05,Apparel,52.17,0,3
O011838,2026-03-18,Home,104.77,0,4
O016885,2026-07-19,Apparel,20.7,0,4
O004693,2025-11-06,Apparel,65.26,0,2
O017696,2026-07-08,Electronics,338.08,0,2
O017345,2026-07-22,Apparel,82.94,0,2
O016854,2026-07-26,Apparel,64.08,0,4
O018126,2026-07-09,Home,35.57,0,2
O013485,2026-04-09,Home,81.24,0,3
O003606,2025-10-08,Electronics,124.2,0,2
O016543,2026-06-09,Home,44.5,0,4
O007067,2025-12-10,Electronics,29.51,0,2
O013428,2026-04-21,Home,114.51,0,1
O005314,2025-11-05,Home,142.23,0,4
O015363,2026-06-14,Apparel,31.64,0,4
O014505,2026-05-11,Electronics,89.76,0,3
O003022,2025-10-22,Apparel,108.78,0,1
O013882,2026-05-30,Apparel,97.71,0,3
O005627,2025-11-09,Home,118.57,0,2
O002431,2025-09-02,Home,117.84,0,3
O018015,2026-07-14,Home,112.12,0,5
O016610,2026-06-21,Home,121.11,0,4
O009724,2026-02-01,Apparel,37.11,1,4
O008341,2026-01-31,Electronics,114.19,0,3
O017390,2026-07-25,Apparel,107.66,0,3
O009178,2026-01-24,Home,70.56,0,2
O009930,2026-02-14,Electronics,176.48,0,3
O017403,2026-07-08,Apparel,78.82,0,3
O013535,2026-04-27,Home,81.28,0,3
O008745,2026-01-19,Electronics,8,0,4
O000117,2025-08-07,Apparel,77.9,0,5
O004420,2025-11-23,Apparel,69.95,0,5
O014919,2026-05-14,Home,60.56,0,3
O012834,2026-04-15,Electronics,253.32,0,5
O012062,2026-03-12,Home,8,0,4
O002903,2025-10-14,Apparel,59.66,0,3
O006071,2025-12-13,Apparel,57.32,0,3
O005979,2025-12-24,Apparel,99.89,0,3
O001016,2025-08-29,Home,100.17,0,1
O003077,2025-10-25,Apparel,8,0,4
O013483,2026-04-22,Home,68.66,0,2
O002821,2025-10-20,Apparel,91.72,0,2
O018275,2026-07-10,Home,91.78,0,3
O005917,2025-12-05,Apparel,50.55,0,1
O004622,2025-11-15,Apparel,12.63,0,3
O003115,2025-10-16,Apparel,74.99,0,3
O000550,2025-08-09,Electronics,148.52,0,3
O012313,2026-04-12,Apparel,70.33,0,1
O010556,2026-02-13,Home,50.9,0,3
O016478,2026-06-23,Home,36.13,0,1
O004113,2025-10-12,Home,15.93,0,5
O005021,2025-11-18,Electronics,138.75,0,4
O006673,2025-12-26,Electronics,185.72,0,4
O000590,2025-08-29,Electronics,196.21,0,4
O014457,2026-05-17,Electronics,74.46,0,2
O011851,2026-03-20,Home,96.31,0,4
O006349,2025-12-04,Apparel,86.87,1,4
O016601,2026-06-01,Home,59.7,0,3
O017414,2026-07-05,Apparel,79.04,0,1
O010292,2026-02-10,Home,8,0,3
O012608,2026-04-18,Apparel,48.04,0,1
O010431,2026-02-17,Home,11.68,0,4
O000093,2025-08-15,Apparel,89.35,0,3
O016396,2026-06-16,Home,101.18,0,4
O009853,2026-02-11,Electronics,134.01,0,4
O017402,2026-07-31,Apparel,31.63,0,2
O018092,2026-07-19,Home,61.86,0,3
O014712,2026-05-01,Electronics,121.28,0,3
O015639,2026-06-22,Apparel,50.03,0,4
O006735,2025-12-29,Electronics,218.02,0,6
O005667,2025-11-06,Home,84.4,0,3
O002901,2025-10-08,Apparel,34.47,0,3
O011836,2026-03-24,Home,51.43,0,4
O000420,2025-08-13,Apparel,59.19,0,4
O004175,2025-11-13,Apparel,28.88,0,2
O014264,2026-05-10,Apparel,35.57,0,2
O007006,2025-12-03,Electronics,253.98,0,3
O005491,2025-11-15,Home,118.24,0,4
O001646,2025-09-26,Apparel,33.11,0,3
O006436,2025-12-05,Apparel,69.08,0,3
O004083,2025-10-29,Home,115.28,0,5
O012478,2026-04-12,Apparel,8,1,3
O011439,2026-03-13,Electronics,195.11,0,4
O001055,2025-08-08,Home,56.48,0,1
O010167,2026-02-20,Electronics,138.98,0,5
O008490,2026-01-03,Electronics,210.11,0,4
O001083,2025-08-29,Home,68.47,0,5
O006087,2025-12-31,Apparel,32.5,1,3
O013979,2026-05-07,Apparel,85.14,0,3
O015605,2026-06-12,Apparel,49.79,0,3
O011277,2026-03-14,Apparel,43.64,0,5
O003865,2025-10-16,Home,123.92,0,2
O014449,2026-05-29,Electronics,83.16,0,4
O015394,2026-06-25,Apparel,47.76,0,3
O013008,2026-04-26,Electronics,160.53,0,3
O015530,2026-06-30,Apparel,16.83,0,3
O000198,2025-08-15,Apparel,47.35,1,3
O011494,2026-03-20,Electronics,214.23,0,4
O016588,2026-06-21,Home,46.94,0,4
O008287,2026-01-28,Apparel,56.01,0,3
O007701,2025-12-31,Home,108.01,0,4
O009891,2026-02-13,Electronics,200.45,0,4
O002259,2025-09-25,Electronics,192.44,0,4
O014283,2026-05-14,Apparel,8,1,2
O012945,2026-04-10,Electronics,130.36,0,1
O002524,2025-09-13,Home,41.25,0,4
O003761,2025-10-30,Home,10.0,0,3
O018236,2026-07-23,Home,103.86,0,4
O002652,2025-09-13,Home,61.57,0,4
O012603,2026-04-23,Apparel,9.29,0,2
O009481,2026-02-09,Apparel,60.84,0,5
O012948,2026-04-16,Electronics,306.34,0,3
O015952,2026-06-01,Electronics,142.13,0,4
O005106,2025-11-21,Electronics,126.56,0,3
O016073,2026-06-08,Electronics,188.1,1,3
O001075,2025-08-10,Home,106.25,0,1
O018317,2026-07-29,Home,95.78,0,3
O013662,2026-04-15,Home,8,0,1
O006477,2025-12-06,Apparel,59.31,0,3
O004816,2025-11-25,Electronics,82.5,0,3
O004070,2025-10-02,Home,100.9,0,4
O017561,2026-07-24,Electronics,141.67,0,4
O000806,2025-08-08,Electronics,178.8,0,5
O014547,2026-05-12,Electronics,178.0,0,4
O000086,2025-08-03,Apparel,58.1,0,3
O014710,2026-05-27,Electronics,97.43,1,4
O001682,2025-09-17,Apparel,72.18,0,3
O018384,2026-07-13,Home,171.85,0,3
O010791,2026-03-06,Apparel,30.88,0,4
O006973,2025-12-22,Electronics,65.89,0,2
O004303,2025-11-11,Apparel,38.23,1,4
O000289,2025-08-02,Apparel,8,0,4
O016204,2026-06-28,Electronics,176.6,0,4
O006889,2025-12-01,Electronics,187.23,0,3
O017574,2026-07-02,Electronics,113.96,1,3
O017846,2026-07-29,Electronics,202.18,0,2
O014404,2026-05-04,Electronics,76.85,0,3
O001685,2025-09-02,Apparel,50.37,0,4
O014928,2026-05-07,Home,48.88,0,4
O018244,2026-07-14,Home,100.94,1,3
O012919,2026-04-12,Electronics,175.68,0,3
O014579,2026-05-21,Electronics,73.59,1,4
O007319,2025-12-14,Home,121.14,0,2
O008684,2026-01-30,Electronics,175.55,0,3
O012229,2026-04-24,Apparel,67.29,0,3
O014963,2026-05-30,Home,108.51,0,2
O012515,2026-04-09,Apparel,74.05,0,3
O009731,2026-02-20,Apparel,74.79,0,2
O017323,2026-07-12,Apparel,53.49,1,4
O010728,2026-03-24,Apparel,74.88,0,2
O010658,2026-02-03,Home,146.42,0,5
O009114,2026-01-03,Home,71.61,0,3
O000851,2025-08-22,Electronics,105.92,0,5
O012134,2026-03-27,Home,84.88,0,2
O013387,2026-04-26,Home,59.79,0,4
O001454,2025-09-03,Apparel,57.42,0,2
O018417,2026-07-27,Home,103.97,0,3
O003763,2025-10-30,Home,62.14,0,5
O009782,2026-02-25,Apparel,49.49,1,5
O007603,2025-12-21,Home,46.0,0,4
O013486,2026-04-21,Home,127.83,0,4
O001140,2025-08-01,Home,8,0,1
O011692,2026-03-08,Electronics,182.47,0,3
O002576,2025-09-18,Home,85.79,1,3
O013179,2026-04-11,Electronics,49.18,0,1
O006201,2025-12-02,Apparel,19.6,0,2
O009332,2026-02-26,Apparel,54.61,1,2
O003776,2025-10-12,Home,134.04,0,2
O012674,2026-04-23,Apparel,107.53,1,3
O017129,2026-07-30,Apparel,16.6,0,3
O005287,2025-11-15,Electronics,110.78,0,2
O013477,2026-04-22,Home,130.15,0,2
O008752,2026-01-23,Electronics,161.34,0,3
O009094,2026-01-16,Home,138.51,0,2
O006323,2025-12-24,Apparel,22.1,0,3
O001513,2025-09-16,Apparel,69.27,0,4
O013980,2026-05-03,Apparel,60.03,0,1
O002567,2025-09-01,Home,75.71,0,3
O013376,2026-04-13,Home,84.9,0,3
O013924,2026-05-30,Apparel,54.35,0,3
O015915,2026-06-27,Electronics,121.46,0,4
O014659,2026-05-09,Electronics,95.87,0,3
O016423,2026-06-21,Home,21.72,0,4
O005583,2025-11-05,Home,140.43,0,5
O012638,2026-04-01,Apparel,8.01,0,2
O016126,2026-06-26,Electronics,146.71,0,3
O016445,2026-06-23,Home,135.28,0,3
O012841,2026-04-04,Electronics,179.37,0,2
O004727,2025-11-30,Apparel,83.34,0,4
O007497,2025-12-02,Home,140.28,0,4
O000346,2025-08-03,Apparel,90.65,0,3
O004450,2025-11-29,Apparel,60.06,0,4
O000241,2025-08-03,Apparel,103.38,1,3
O007414,2025-12-06,Home,121.61,0,4
O001126,2025-08-17,Home,79.35,0,3
O017406,2026-07-13,Apparel,99.48,0,3
O001632,2025-09-07,Apparel,78.39,0,4
O003913,2025-10-04,Home,45.84,0,4
O005921,2025-12-06,Apparel,39.15,0,1
O015182,2026-05-13,Home,116.36,0,4
O009530,2026-02-18,Apparel,35.88,1,3
O007953,2026-01-24,Apparel,53.74,0,3
O006866,2025-12-08,Electronics,8,0,3
O016794,2026-06-08,Home,61.3,0,1
O004372,2025-11-06,Apparel,141.36,1,3
O007546,2025-12-12,Home,100.82,0,4
O012540,2026-04-25,Apparel,27.23,0,5
O010875,2026-03-25,Apparel,41.53,0,4
O008722,2026-01-14,Electronics,96.49,0,3
O006031,2025-12-20,Apparel,87.32,0,1
O002362,2025-09-03,Home,155.08,1,2
O004612,2025-11-12,Apparel,70.47,0,4
O005032,2025-11-07,Electronics,141.46,0,3
O013750,2026-05-02,Apparel,26.96,0,3
O010087,2026-02-11,Electronics,100.61,0,3
O005868,2025-12-27,Apparel,71.64,0,3
O000943,2025-08-10,Electronics,205.08,0,4
O017902,2026-07-25,Electronics,100.58,0,3
O000944,2025-08-20,Electronics,153.11,0,3
O017705,2026-07-23,Electronics,166.69,1,1
O015039,2026-05-03,Home,116.83,0,1
O015496,2026-06-30,Apparel,67.56,0,3
O006229,2025-12-17,Apparel,73.75,0,3
O009147,2026-01-24,Home,172.48,0,2
O015698,2026-06-06,Apparel,32.08,0,3
O017204,2026-07-09,Apparel,46.98,0,3
O009264,2026-02-21,Apparel,61.71,1,4
O018357,2026-07-22,Home,116.97,0,3
O005261,2025-11-19,Electronics,199.48,0,4
O011470,2026-03-14,Electronics,135.8,0,3
O000429,2025-08-09,Apparel,68.02,0,4
O007542,2025-12-31,Home,106.58,0,5
O003670,2025-10-31,Electronics,200.24,1,1
O013144,2026-04-23,Electronics,161.57,0,3
O002237,2025-09-17,Electronics,226.12,0,3
O016470,2026-06-12,Home,114.42,0,4
O008439,2026-01-20,Electronics,111.83,0,3
O001885,2025-09-29,Electronics,246.3,1,3
O010818,2026-03-13,Apparel,61.54,0,2
O013958,2026-05-15,Apparel,38.75,1,3
O010843,2026-03-22,Apparel,54.81,0,2
O014072,2026-05-15,Apparel,115.67,0,1
O014699,2026-05-11,Electronics,155.36,0,2
O016624,2026-06-26,Home,130.97,0,5
O012266,2026-04-19,Apparel,89.23,0,3
O004771,2025-11-16,Electronics,264.3,0,1
O017494,2026-07-09,Apparel,49.88,0,1
O000711,2025-08-15,Electronics,158.23,0,2
O014470,2026-05-22,Electronics,206.3,0,2
O015525,2026-06-29,Apparel,76.41,0,2
O003641,2025-10-15,Electronics,98.53,0,3
