claim_id,open_date,line,cycle_days,paid_amount_usd,subrogation_recovered
L001195,2025-10-20,Property,58,13313,0
L001172,2025-10-24,Property,57,14003,0
L001872,2025-12-22,Auto,36,2764,0
L004597,2026-05-01,Property,26,11809,0
L005732,2026-07-30,Liability,40,16822,0
L004464,2026-05-15,Auto,26,1631,0
L002166,2025-12-18,Property,32,12556,0
L003381,2026-03-29,Auto,19,2341,1
L000115,2025-08-10,Auto,32,3653,0
L003206,2026-02-22,Property,62,11148,0
L005248,2026-06-16,Liability,33,17969,0
L003432,2026-03-05,Auto,28,5846,0
L004304,2026-04-08,Liability,52,26391,0
L003280,2026-02-23,Liability,83,5785,0
L001418,2025-11-29,Auto,31,6414,0
L001466,2025-11-17,Auto,65,3913,0
L005485,2026-07-25,Auto,19,5872,0
L002842,2026-01-01,Liability,6,16318,0
L001109,2025-10-13,Auto,38,4789,0
L004233,2026-04-20,Liability,58,13094,0
L001246,2025-10-01,Property,37,7983,0
L000532,2025-09-11,Auto,39,4616,0
L005403,2026-07-02,Auto,20,300,0
L002534,2026-01-13,Auto,46,3891,0
L003519,2026-03-27,Auto,42,5999,0
L000763,2025-09-14,Property,53,24037,0
L005290,2026-07-12,Auto,16,3545,0
L000946,2025-10-05,Auto,35,300,0
L005117,2026-06-05,Property,20,2729,0
L001515,2025-11-24,Auto,41,3299,0
L000197,2025-08-25,Auto,28,6538,0
L003423,2026-03-28,Auto,31,7546,0
L000333,2025-08-30,Property,33,300,0
L001810,2025-11-29,Liability,87,4258,0
L002341,2025-12-03,Liability,50,11496,0
L001916,2025-12-11,Auto,19,3816,0
L004650,2026-05-21,Property,23,4498,0
L003711,2026-03-14,Property,50,2934,0
L001040,2025-10-24,Auto,43,1882,0
L002579,2026-01-26,Auto,40,812,0
L004705,2026-05-12,Property,39,11558,0
L003344,2026-02-18,Liability,67,22642,0
L000732,2025-09-27,Property,63,7275,0
L001647,2025-11-14,Property,62,7201,0
L005295,2026-07-18,Auto,7,1579,0
L002117,2025-12-25,Property,46,8444,0
L000463,2025-09-22,Auto,15,5234,0
L002035,2025-12-17,Auto,33,300,0
L004717,2026-05-12,Liability,69,20356,0
L000915,2025-10-13,Auto,31,4514,0
L004163,2026-04-07,Property,60,300,0
L004329,2026-05-13,Auto,23,9832,0
L001411,2025-11-22,Auto,34,9808,0
L001610,2025-11-14,Property,76,10342,0
L004610,2026-05-08,Property,44,1122,0
L000695,2025-09-09,Property,62,15006,0
L003955,2026-04-04,Auto,30,3822,0
L005737,2026-07-29,Liability,53,25692,0
L000862,2025-09-07,Liability,74,17692,0
L004099,2026-04-27,Property,63,5529,0
L003202,2026-02-26,Property,61,9362,0
L002491,2026-01-20,Auto,30,3953,0
L003028,2026-02-07,Auto,65,5477,0
L005071,2026-06-15,Property,27,18265,0
L005132,2026-06-23,Property,52,23278,0
L002676,2026-01-05,Property,30,11516,0
L004423,2026-05-11,Auto,18,3881,0
L005434,2026-07-01,Auto,15,4387,0
L000799,2025-09-13,Property,67,18345,0
L005216,2026-06-10,Liability,45,23298,0
L001476,2025-11-23,Auto,42,300,0
L000810,2025-09-10,Property,72,300,0
L003995,2026-04-13,Auto,35,5815,0
L004629,2026-05-01,Property,34,16446,0
L003463,2026-03-27,Auto,14,7654,0
L001540,2025-11-14,Auto,51,810,0
L002206,2025-12-15,Property,87,1725,0
L005702,2026-07-21,Liability,38,29154,0
L005194,2026-06-24,Liability,62,31019,0
L002205,2025-12-11,Property,76,5565,0
L005016,2026-06-21,Auto,11,5504,0
L001140,2025-10-05,Property,17,8165,0
L000706,2025-09-11,Property,66,11396,0
L001202,2025-10-06,Property,61,3259,0
L005447,2026-07-21,Auto,26,4982,1
L000357,2025-08-12,Property,47,3880,0
L001630,2025-11-06,Property,75,20516,0
L005222,2026-06-04,Liability,77,8679,0
L004564,2026-05-10,Property,19,16416,0
L003676,2026-03-29,Property,52,12728,0
L001446,2025-11-02,Auto,43,4568,0
L001706,2025-11-28,Property,50,5817,0
L000621,2025-09-13,Auto,37,1103,0
L001083,2025-10-31,Auto,26,5188,0
L001871,2025-12-04,Auto,33,1371,0
L001976,2025-12-01,Auto,40,1952,0
L002989,2026-02-14,Auto,37,4277,1
L003934,2026-04-06,Auto,28,9768,0
L005271,2026-06-26,Liability,54,13326,0
L005645,2026-07-20,Property,38,11960,0
L001252,2025-10-30,Property,25,9706,0
L002891,2026-02-21,Auto,35,2446,1
L001097,2025-10-23,Auto,56,5957,0
L004240,2026-04-17,Liability,34,14343,0
L003042,2026-02-05,Auto,41,3450,0
L004224,2026-04-27,Liability,39,8576,0
L002735,2026-01-05,Property,46,9354,1
L000323,2025-08-04,Property,66,17718,0
L003626,2026-03-12,Property,49,9075,0
L004880,2026-06-08,Auto,24,5272,0
L001954,2025-12-24,Auto,46,300,0
L003297,2026-02-13,Liability,54,17945,0
L001876,2025-12-04,Auto,34,1571,0
L001946,2025-12-25,Auto,35,3780,0
L001755,2025-11-02,Property,59,14846,0
L003908,2026-04-03,Auto,21,6227,0
L000941,2025-10-27,Auto,37,3190,0
L001193,2025-10-11,Property,16,7164,0
L000526,2025-09-13,Auto,17,7785,0
L004006,2026-04-26,Auto,32,7712,0
L000572,2025-09-27,Auto,16,300,0
L001491,2025-11-23,Auto,45,10438,1
L005472,2026-07-15,Auto,24,4220,0
L005347,2026-07-19,Auto,18,4063,0
L002712,2026-01-06,Property,73,6704,0
L002402,2026-01-31,Auto,32,2514,0
L005345,2026-07-21,Auto,20,7661,0
L002665,2026-01-08,Property,28,2180,0
L001267,2025-10-10,Property,32,6232,0
L005694,2026-07-18,Liability,70,14884,0
L002143,2025-12-25,Property,53,5036,0
L005185,2026-06-23,Property,53,8396,0
L003223,2026-02-11,Property,49,9050,0
L000504,2025-09-12,Auto,38,300,0
L000994,2025-10-04,Auto,43,729,0
L002234,2025-12-11,Property,55,26312,0
L001019,2025-10-12,Auto,25,3410,0
L005102,2026-06-30,Property,51,7290,0
L003573,2026-03-30,Property,35,8187,0
L003621,2026-03-20,Property,56,14086,0
L000801,2025-09-19,Property,29,8673,0
L005525,2026-07-10,Property,37,10574,0
L002208,2025-12-02,Property,12,14258,0
L005152,2026-06-05,Property,52,1145,0
L004591,2026-05-29,Property,28,11678,0
L000979,2025-10-22,Auto,55,4276,0
L003638,2026-03-28,Property,31,17968,0
L001020,2025-10-04,Auto,24,6101,0
L002999,2026-02-24,Auto,31,5035,0
L002342,2025-12-21,Liability,53,22758,0
L001653,2025-11-21,Property,54,18924,0
L005180,2026-06-07,Property,25,7605,0
L004246,2026-04-20,Liability,16,11827,0
L004131,2026-04-06,Property,75,6687,0
L005225,2026-06-20,Liability,38,17576,0
L001026,2025-10-12,Auto,48,3251,0
L005499,2026-07-22,Auto,27,300,1
L003466,2026-03-14,Auto,32,3075,0
L003388,2026-03-03,Auto,19,2775,0
L004193,2026-04-10,Property,37,10175,0
L002299,2025-12-26,Liability,125,30274,0
L003192,2026-02-12,Property,38,8265,0
L004395,2026-05-19,Auto,14,2721,0
L004096,2026-04-17,Property,41,14206,0
L001177,2025-10-03,Property,50,10149,0
L004183,2026-04-18,Property,32,10567,0
L003609,2026-03-18,Property,68,16884,0
L004420,2026-05-23,Auto,20,5254,0
L000143,2025-08-16,Auto,37,6573,0
L003232,2026-02-28,Property,52,15895,0
L000071,2025-08-18,Auto,62,2827,0
L002985,2026-02-07,Auto,45,3586,0
L005235,2026-06-27,Liability,50,17956,0
L004079,2026-04-12,Property,65,15097,0
L000620,2025-09-07,Auto,47,3634,1
L004535,2026-05-04,Auto,5,2510,0
L002162,2025-12-13,Property,34,5358,0
L004701,2026-05-10,Property,41,14635,0
L000318,2025-08-05,Property,14,300,0
L003885,2026-04-03,Auto,21,6608,0
L004451,2026-05-17,Auto,18,2824,0
L000129,2025-08-13,Auto,43,1798,0
L003489,2026-03-02,Auto,27,4153,0
L001392,2025-11-07,Auto,61,5296,0
L003318,2026-02-24,Liability,83,28945,0
L004927,2026-06-28,Auto,15,2289,0
L004343,2026-05-06,Auto,28,3786,0
L003267,2026-02-28,Liability,83,15824,0
L002091,2025-12-30,Property,82,13471,0
L002372,2025-12-23,Liability,63,19524,0
L003336,2026-02-28,Liability,49,29208,1
L001692,2025-11-06,Property,38,327,0
L004913,2026-06-27,Auto,16,7544,0
L004005,2026-04-16,Auto,20,5868,1
L000870,2025-09-12,Liability,57,300,0
L005544,2026-07-03,Property,34,1396,0
L004416,2026-05-02,Auto,23,10343,0
L000123,2025-08-15,Auto,50,8567,0
L002936,2026-02-07,Auto,24,5903,0
L004045,2026-04-04,Auto,25,9035,0
L004893,2026-06-22,Auto,22,7580,0
L003809,2026-03-22,Liability,84,25374,0
L004422,2026-05-20,Auto,32,8582,0
L002808,2026-01-20,Liability,56,4306,0
L000874,2025-09-01,Liability,71,47247,0
L000566,2025-09-18,Auto,44,5328,0
L001964,2025-12-23,Auto,5,6032,0
L003643,2026-03-27,Property,26,15624,0
L001376,2025-11-14,Auto,30,7480,0
L002876,2026-02-25,Auto,22,2500,0
L005408,2026-07-12,Auto,23,4721,0
L005090,2026-06-18,Property,26,18439,0
L000426,2025-08-16,Liability,74,20159,0
L005622,2026-07-27,Property,21,9641,0
L000057,2025-08-31,Auto,30,300,0
L002925,2026-02-28,Auto,13,3991,0
L002231,2025-12-01,Property,58,14398,0
L003008,2026-02-18,Auto,82,4638,0
L004063,2026-04-08,Property,49,3402,1
L002360,2025-12-28,Liability,37,26957,0
L004787,2026-05-13,Liability,81,22127,0
L005411,2026-07-27,Auto,16,300,0
L003072,2026-02-16,Auto,14,4998,0
L001732,2025-11-02,Property,58,10656,0
L005028,2026-06-26,Auto,16,4710,0
L002575,2026-01-16,Auto,44,4831,0
L002873,2026-02-05,Auto,52,3691,0
L003617,2026-03-06,Property,52,7874,0
L002152,2025-12-24,Property,26,8057,0
L000754,2025-09-20,Property,75,20691,0
L004287,2026-04-01,Liability,41,26998,0
L001889,2025-12-13,Auto,37,2481,0
L002687,2026-01-02,Property,40,8962,0
L003058,2026-02-01,Auto,31,5437,0
L003390,2026-03-23,Auto,46,6891,0
L001821,2025-11-22,Liability,91,18220,0
L005574,2026-07-08,Property,41,13120,0
L000087,2025-08-27,Auto,26,300,0
L004187,2026-04-26,Property,61,10073,0
L004126,2026-04-04,Property,60,5659,0
L005418,2026-07-02,Auto,26,6270,0
L003175,2026-02-16,Property,28,2019,0
L000786,2025-09-26,Property,58,19045,0
L003411,2026-03-02,Auto,44,1450,0
L005336,2026-07-10,Auto,9,2295,0
L001709,2025-11-05,Property,79,682,1
L004804,2026-06-19,Auto,25,300,0
L003367,2026-03-15,Auto,55,5121,0
L004789,2026-05-27,Liability,30,20086,0
L005711,2026-07-14,Liability,64,15584,0
L002664,2026-01-31,Property,42,11525,0
L005080,2026-06-20,Property,39,9051,0
L000128,2025-08-22,Auto,19,5778,0
L002794,2026-01-11,Liability,52,300,0
L004238,2026-04-13,Liability,92,7509,0
L001181,2025-10-03,Property,89,5932,0
L001585,2025-11-12,Auto,50,4477,0
L004322,2026-05-28,Auto,12,1955,0
L000488,2025-09-02,Auto,43,300,0
L000139,2025-08-04,Auto,40,4396,0
L000693,2025-09-08,Property,88,13297,0
L005123,2026-06-08,Property,26,4160,0
L001453,2025-11-17,Auto,18,6621,0
L005128,2026-06-01,Property,43,17256,0
L000126,2025-08-17,Auto,28,8487,1
L001782,2025-11-02,Liability,52,30874,0
L002078,2025-12-23,Auto,33,3408,0
L004066,2026-04-06,Property,58,12016,1
L003374,2026-03-21,Auto,39,5975,0
L003456,2026-03-19,Auto,35,6563,0
L000255,2025-08-01,Property,43,14534,0
L000321,2025-08-27,Property,27,10235,0
L000277,2025-08-26,Property,64,18192,0
L005693,2026-07-01,Liability,27,13199,0
L004834,2026-06-11,Auto,20,2787,1
L001461,2025-11-30,Auto,12,6727,0
L003442,2026-03-27,Auto,29,7785,0
L001971,2025-12-03,Auto,53,1579,0
L003639,2026-03-24,Property,39,1400,0
L001734,2025-11-20,Property,32,17385,0
L001403,2025-11-30,Auto,35,1763,0
L001393,2025-11-04,Auto,43,3504,0
L005599,2026-07-30,Property,37,1280,0
L004694,2026-05-02,Property,36,300,0
L004492,2026-05-13,Auto,18,555,0
L003807,2026-03-25,Liability,78,300,0
L004581,2026-05-11,Property,41,13890,0
L001106,2025-10-18,Auto,12,2517,0
L003521,2026-03-31,Auto,43,300,0
L001990,2025-12-23,Auto,59,8579,0
L002490,2026-01-29,Auto,48,6521,0
L005384,2026-07-09,Auto,33,2771,0
L002294,2025-12-20,Liability,27,14581,0
L005360,2026-07-06,Auto,24,2072,0
L004358,2026-05-17,Auto,25,4180,0
L001437,2025-11-01,Auto,28,5694,0
L002374,2026-01-13,Auto,38,4270,0
L003010,2026-02-07,Auto,43,5374,0
L000306,2025-08-31,Property,46,8717,0
L001171,2025-10-22,Property,51,6177,0
L003705,2026-03-29,Property,52,7872,0
L001522,2025-11-30,Auto,36,6443,0
L004639,2026-05-07,Property,53,21146,0
L002334,2025-12-02,Liability,55,30079,0
L004472,2026-05-11,Auto,23,2078,0
L005242,2026-06-07,Liability,51,13003,0
L004425,2026-05-07,Auto,20,7131,0
L004369,2026-05-27,Auto,5,840,1
L003494,2026-03-04,Auto,27,1330,0
L005560,2026-07-04,Property,39,3797,0
L001402,2025-11-09,Auto,25,4491,0
L002733,2026-01-26,Property,58,12690,0
L004849,2026-06-28,Auto,20,5247,0
L003210,2026-02-12,Property,44,5844,0
L002678,2026-01-01,Property,54,10055,0
L002184,2025-12-23,Property,87,300,0
L004606,2026-05-27,Property,73,15480,0
L003817,2026-03-29,Liability,51,20664,0
L004910,2026-06-12,Auto,13,5120,0
L000959,2025-10-07,Auto,34,7611,0
L004901,2026-06-01,Auto,24,4221,0
L002295,2025-12-30,Liability,89,31699,0
L000812,2025-09-04,Property,45,1837,0
L003660,2026-03-31,Property,40,12117,0
L003340,2026-02-14,Liability,41,23539,0
L000602,2025-09-12,Auto,38,3988,0
L000722,2025-09-26,Property,56,17759,0
L003395,2026-03-12,Auto,56,567,1
L005211,2026-06-12,Liability,67,22040,0
L005062,2026-06-07,Property,13,19473,0
L003565,2026-03-17,Auto,46,5104,0
L005034,2026-06-18,Property,40,15516,0
L004443,2026-05-22,Auto,18,10741,0
L002469,2026-01-04,Auto,37,8078,0
L003066,2026-02-10,Auto,36,3252,0
L005066,2026-06-25,Property,35,8931,0
L002823,2026-01-20,Liability,87,3567,0
L001818,2025-11-21,Liability,72,10052,0
L001276,2025-10-04,Liability,75,22795,0
L002483,2026-01-18,Auto,24,5781,0
L004822,2026-06-08,Auto,10,4590,0
L002096,2025-12-01,Property,53,13907,0
L000133,2025-08-12,Auto,22,6177,0
L000625,2025-09-06,Auto,42,300,0
L003967,2026-04-07,Auto,34,6931,1
L002180,2025-12-22,Property,36,5831,0
L002467,2026-01-07,Auto,44,5171,0
L004585,2026-05-07,Property,29,7637,0
L003141,2026-02-15,Property,31,15276,0
L003106,2026-02-16,Property,64,6535,0
L004775,2026-05-03,Liability,70,19181,0
L002786,2026-01-17,Liability,42,10439,0
L000248,2025-08-15,Property,63,2447,1
L002899,2026-02-28,Auto,43,7104,0
L000024,2025-08-25,Auto,26,8651,0
L002298,2025-12-04,Liability,78,14619,0
L001995,2025-12-13,Auto,17,862,0
L000038,2025-08-06,Auto,37,996,0
L000857,2025-09-12,Liability,38,3680,0
L005678,2026-07-02,Liability,86,300,0
L000957,2025-10-26,Auto,32,10781,0
L000887,2025-09-11,Liability,80,9560,0
L004302,2026-04-04,Liability,57,26068,0
L005031,2026-06-13,Property,43,4338,0
L001238,2025-10-22,Property,40,300,0
L004549,2026-05-20,Property,21,10286,0
L003113,2026-02-04,Property,62,9901,0
L003827,2026-03-10,Liability,46,14000,0
L000930,2025-10-03,Auto,26,4419,0
L001802,2025-11-07,Liability,71,21580,0
L004667,2026-05-17,Property,40,8190,0
L001326,2025-10-30,Liability,41,18033,0
L005122,2026-06-09,Property,37,11430,0
L000571,2025-09-02,Auto,30,825,0
L002055,2025-12-19,Auto,44,6807,0
L000427,2025-08-18,Liability,109,8532,0
L002828,2026-01-09,Liability,64,9560,0
L000410,2025-08-02,Liability,58,300,0
L004250,2026-04-14,Liability,52,18839,0
L000177,2025-08-28,Auto,15,6240,0
L005717,2026-07-08,Liability,49,12745,0
L004530,2026-05-25,Auto,28,883,0
L004710,2026-05-05,Liability,60,15602,0
L005652,2026-07-11,Property,35,16283,0
L002116,2025-12-04,Property,40,9045,0
L001688,2025-11-10,Property,47,3516,1
L000630,2025-09-08,Auto,27,5099,0
L004748,2026-05-15,Liability,62,12629,0
L004414,2026-05-24,Auto,29,6378,0
L004274,2026-04-19,Liability,114,11508,0
L002709,2026-01-22,Property,62,20972,0
L003136,2026-02-01,Property,50,4934,0
L001071,2025-10-13,Auto,61,5950,0
L001967,2025-12-18,Auto,37,3496,0
L000171,2025-08-17,Auto,42,5244,0
L002624,2026-01-02,Property,42,7834,0
L003148,2026-02-03,Property,53,14921,0
L004643,2026-05-05,Property,38,10366,0
L004876,2026-06-17,Auto,23,8692,0
L003119,2026-02-17,Property,45,300,0
L005145,2026-06-14,Property,28,9539,0
L001137,2025-10-28,Property,5,11162,0
L003735,2026-03-12,Property,46,17561,0
L002339,2025-12-14,Liability,115,8088,0
L005691,2026-07-31,Liability,44,31884,0
L000880,2025-09-12,Liability,33,300,0
L002826,2026-01-27,Liability,55,2997,0
L003140,2026-02-05,Property,50,11908,0
L004763,2026-05-29,Liability,57,13431,0
L004216,2026-04-07,Property,55,9950,0
L000639,2025-09-17,Auto,19,8117,1
L000388,2025-08-13,Liability,47,14043,0
L004935,2026-06-24,Auto,8,6792,0
L003887,2026-04-05,Auto,38,6099,0
L005266,2026-06-06,Liability,74,300,0
L003825,2026-03-31,Liability,36,26392,0
L004661,2026-05-31,Property,30,13533,0
L001924,2025-12-28,Auto,45,7460,0
L005300,2026-07-01,Auto,30,2838,0
L003450,2026-03-22,Auto,29,300,1
L005014,2026-06-19,Auto,20,5598,0
L005477,2026-07-23,Auto,11,4288,0
L001693,2025-11-08,Property,26,6715,0
L000563,2025-09-05,Auto,56,3922,0
L003480,2026-03-31,Auto,28,8508,0
L001632,2025-11-22,Property,64,10259,1
L000768,2025-09-03,Property,81,11341,0
L004121,2026-04-20,Property,46,11234,0
L000170,2025-08-06,Auto,34,10269,0
L000217,2025-08-20,Property,51,7727,0
L004447,2026-05-17,Auto,32,300,0
L000325,2025-08-05,Property,34,12129,0
L001309,2025-10-03,Liability,64,26364,0
L005698,2026-07-12,Liability,41,18939,0
L004202,2026-04-04,Property,68,11729,0
L000782,2025-09-26,Property,48,1298,0
L005417,2026-07-30,Auto,22,1837,0
L003738,2026-03-23,Property,68,19310,0
L001812,2025-11-18,Liability,31,15289,0
L004440,2026-05-16,Auto,17,326,0
L005055,2026-06-06,Property,47,15809,0
L003920,2026-04-22,Auto,28,1392,0
L001700,2025-11-23,Property,49,7517,0
L000935,2025-10-12,Auto,17,1693,0
L000573,2025-09-29,Auto,39,2602,1
L001983,2025-12-30,Auto,22,491,0
L005506,2026-07-22,Auto,23,2423,1
L003224,2026-02-27,Property,40,9089,0
L001756,2025-11-12,Liability,43,34851,0
L001452,2025-11-13,Auto,39,6579,0
L000276,2025-08-03,Property,14,11352,0
L003982,2026-04-12,Auto,27,7475,0
L000372,2025-08-16,Liability,63,300,0
L002325,2025-12-09,Liability,95,27577,0
L002120,2025-12-24,Property,39,6342,0
L005138,2026-06-24,Property,22,7129,0
L002460,2026-01-19,Auto,35,300,0
L001575,2025-11-22,Auto,27,2250,0
L003035,2026-02-23,Auto,25,7521,0
L005505,2026-07-03,Auto,13,2823,0
L003370,2026-03-27,Auto,34,1909,0
L001351,2025-10-12,Liability,88,10684,0
L004899,2026-06-18,Auto,23,8318,0
L000191,2025-08-08,Auto,40,3291,0
L003147,2026-02-28,Property,65,8975,0
L004776,2026-05-10,Liability,53,9034,0
L002417,2026-01-02,Auto,49,8027,0
L001718,2025-11-17,Property,48,6849,0
L004966,2026-06-04,Auto,16,6985,0
L003252,2026-02-07,Property,52,19336,0
L003303,2026-02-06,Liability,55,17224,0
L002464,2026-01-06,Auto,39,1940,0
L002056,2025-12-04,Auto,61,4831,0
L003488,2026-03-02,Auto,26,6508,1
L005650,2026-07-29,Property,31,13847,0
L002040,2025-12-22,Auto,38,3084,0
L003477,2026-03-27,Auto,50,3313,0
L004166,2026-04-24,Property,36,1018,0
L000784,2025-09-19,Property,51,2579,0
L003777,2026-03-02,Liability,65,19877,0
L004877,2026-06-27,Auto,29,9442,0
L003899,2026-04-14,Auto,28,6259,0
L001970,2025-12-17,Auto,56,5014,0
L001918,2025-12-04,Auto,47,3106,0
L005749,2026-07-12,Liability,29,18094,0
L000785,2025-09-11,Property,48,13664,1
L003270,2026-02-23,Liability,54,13053,0
L005008,2026-06-17,Auto,23,4263,0
L000678,2025-09-28,Property,47,300,0
L001953,2025-12-05,Auto,42,1796,0
L000609,2025-09-21,Auto,48,5614,0
L002436,2026-01-16,Auto,56,10695,0
L000544,2025-09-26,Auto,26,3498,0
L003904,2026-04-16,Auto,24,3597,0
L000892,2025-09-25,Liability,71,18379,0
L003529,2026-03-28,Auto,47,2988,0
L003460,2026-03-18,Auto,44,1543,0
L002307,2025-12-13,Liability,60,26510,0
L004696,2026-05-29,Property,38,876,0
L002403,2026-01-28,Auto,32,7021,1
L000807,2025-09-12,Property,50,8301,0
L001620,2025-11-06,Property,73,17606,1
L005285,2026-07-02,Auto,22,4858,0
L002028,2025-12-05,Auto,20,350,0
L004158,2026-04-30,Property,65,15179,0
L002332,2025-12-24,Liability,93,14194,0
L002478,2026-01-03,Auto,41,1380,0
L001816,2025-11-02,Liability,31,24402,0
L002715,2026-01-15,Property,29,6850,0
L002394,2026-01-18,Auto,35,1620,1
L003214,2026-02-06,Property,50,19204,0
L000447,2025-08-26,Liability,60,31836,0
L004459,2026-05-24,Auto,24,3599,0
L001043,2025-10-07,Auto,65,4405,0
L004925,2026-06-28,Auto,24,5526,0
L001396,2025-11-08,Auto,34,5536,0
L000517,2025-09-08,Auto,29,3664,0
L002099,2025-12-22,Property,72,7110,0
L002107,2025-12-29,Property,37,18203,0
L004082,2026-04-28,Property,34,7945,0
L004368,2026-05-24,Auto,24,7190,1
L004509,2026-05-30,Auto,13,1335,0
L002173,2025-12-13,Property,55,13334,0
L001874,2025-12-27,Auto,54,6190,0
L004751,2026-05-04,Liability,5,13007,0
L005659,2026-07-15,Property,45,9022,0
L002560,2026-01-05,Auto,56,6556,0
L003668,2026-03-17,Property,49,7317,0
L000394,2025-08-02,Liability,79,16326,0
L001517,2025-11-25,Auto,39,300,0
L001055,2025-10-13,Auto,33,8314,0
L002221,2025-12-20,Property,53,10135,0
L004507,2026-05-09,Auto,13,4080,0
L002073,2025-12-11,Auto,41,5406,0
L000567,2025-09-01,Auto,27,4752,0
L002941,2026-02-16,Auto,45,4355,0
L001477,2025-11-14,Auto,43,1813,1
L002308,2025-12-19,Liability,78,37116,0
L004579,2026-05-30,Property,41,13771,0
L004932,2026-06-11,Auto,24,2622,0
L005397,2026-07-21,Auto,13,4934,0
L004938,2026-06-04,Auto,15,5025,0
L002970,2026-02-21,Auto,61,5542,0
L004589,2026-05-07,Property,44,9003,1
L001526,2025-11-02,Auto,43,876,0
L001111,2025-10-17,Auto,53,6013,0
L004040,2026-04-02,Auto,16,1559,0
L002750,2026-01-19,Property,57,2662,0
L001444,2025-11-20,Auto,28,5291,0
L004308,2026-04-23,Liability,59,300,0
