account_id,month,segment,utilization_pct,monthly_spend_usd,delinquent_30d
C003047,2025-10,Near-prime,57,385,0
C003048,2025-10,Near-prime,87,1416,0
C003049,2025-10,Near-prime,36,1424,0
C003050,2025-10,Near-prime,62,354,0
C003051,2025-10,Near-prime,65,1250,0
C003052,2025-10,Near-prime,37,614,0
C003053,2025-10,Near-prime,57,1086,0
C003054,2025-10,Near-prime,56,536,0
C003055,2025-10,Near-prime,81,1623,1
C003056,2025-10,Near-prime,69,755,0
C003057,2025-10,Near-prime,84,520,0
C003058,2025-10,Near-prime,34,179,0
C003059,2025-10,Near-prime,55,682,0
C003060,2025-10,Near-prime,39,1227,0
C003061,2025-10,Near-prime,46,821,0
C003062,2025-10,Near-prime,59,989,0
C003063,2025-10,Near-prime,77,1370,0
C003064,2025-10,Near-prime,74,1067,0
C003065,2025-10,Near-prime,59,896,0
C003066,2025-10,Near-prime,31,719,0
C003067,2025-10,Near-prime,56,1083,0
C003068,2025-10,Near-prime,53,1390,0
C003069,2025-10,Near-prime,52,1127,0
C003070,2025-10,Near-prime,50,1138,0
C003071,2025-10,Near-prime,94,834,0
C003072,2025-10,Near-prime,54,1005,0
C003073,2025-10,Near-prime,33,1118,0
C003074,2025-10,Near-prime,75,1743,0
C003075,2025-10,Near-prime,29,2344,0
C003076,2025-10,Near-prime,83,866,0
C003077,2025-10,Near-prime,58,1245,0
C003078,2025-10,Near-prime,37,1550,0
C003079,2025-10,Near-prime,100,839,0
C003080,2025-10,Near-prime,84,359,0
C003081,2025-10,Near-prime,75,1098,0
C003082,2025-10,Near-prime,24,1879,0
C003083,2025-10,Near-prime,43,626,0
C003084,2025-10,Near-prime,69,1021,0
C003085,2025-10,Near-prime,70,1542,0
C003086,2025-10,Near-prime,23,1125,0
C003087,2025-10,Near-prime,62,1049,0
C003088,2025-10,Near-prime,55,1526,0
C003089,2025-10,Near-prime,42,805,0
C003090,2025-10,Near-prime,21,918,0
C003091,2025-10,Near-prime,57,1998,0
C003092,2025-10,Near-prime,62,1238,0
C003093,2025-10,Near-prime,70,0,0
C003094,2025-10,Near-prime,61,1006,0
C003095,2025-10,Near-prime,47,1538,0
C003096,2025-10,Near-prime,33,1020,0
C003097,2025-10,Near-prime,68,984,0
C003098,2025-10,Near-prime,48,293,0
C003099,2025-10,Near-prime,38,971,0
C003100,2025-10,Near-prime,64,1539,0
C003101,2025-10,Near-prime,69,1438,0
C003102,2025-10,Near-prime,26,851,0
C003103,2025-10,Near-prime,37,1404,0
C003104,2025-10,Near-prime,61,292,0
C003105,2025-10,Near-prime,38,834,0
C003106,2025-10,Near-prime,29,629,0
C003107,2025-10,Near-prime,56,595,0
C003108,2025-10,Near-prime,51,433,0
C003109,2025-10,Near-prime,43,798,0
C003110,2025-10,Near-prime,51,1778,0
C003111,2025-10,Near-prime,44,1628,0
C003112,2025-10,Near-prime,78,1055,0
C003113,2025-10,Near-prime,80,1791,0
C003114,2025-10,Near-prime,64,949,0
C003115,2025-10,Near-prime,37,803,0
C003116,2025-10,Near-prime,73,755,0
C003117,2025-10,Near-prime,21,949,0
C003118,2025-10,Near-prime,16,556,0
C003119,2025-10,Near-prime,48,1008,0
C003120,2025-10,Near-prime,60,1727,0
C003121,2025-10,Near-prime,55,1557,0
C003122,2025-10,Near-prime,49,987,1
C003123,2025-10,Near-prime,42,613,0
C003124,2025-10,Near-prime,36,939,0
C003125,2025-10,Near-prime,53,514,0
C003126,2025-10,Near-prime,52,313,0
C003127,2025-10,Near-prime,27,344,0
C003128,2025-10,Near-prime,65,2164,0
C003129,2025-10,Near-prime,37,1168,0
C003130,2025-10,Near-prime,63,996,0
C003131,2025-10,Near-prime,40,445,0
C003132,2025-10,Near-prime,60,602,0
C003133,2025-10,Near-prime,100,1175,0
C003134,2025-10,Near-prime,48,966,0
C003135,2025-10,Near-prime,49,1068,0
C003136,2025-10,Near-prime,47,727,0
C003137,2025-10,Near-prime,49,972,0
C003138,2025-10,Near-prime,35,562,0
C003139,2025-10,Near-prime,30,612,0
C003140,2025-10,Near-prime,35,1198,0
C003141,2025-10,Near-prime,48,669,0
C003142,2025-10,Near-prime,63,1072,0
C003143,2025-10,Near-prime,61,547,0
C003144,2025-10,Near-prime,39,583,0
C003145,2025-10,Near-prime,42,1052,0
C003146,2025-10,Near-prime,61,893,0
C003147,2025-10,Near-prime,48,2301,0
C003148,2025-10,Near-prime,19,928,0
C003149,2025-10,Near-prime,53,2087,0
C003150,2025-10,Near-prime,30,1159,0
C003151,2025-10,Near-prime,55,909,0
C003152,2025-10,Near-prime,65,735,0
C003153,2025-10,Near-prime,63,1376,0
C003154,2025-10,Near-prime,54,159,0
C003155,2025-10,Near-prime,60,776,0
C003156,2025-10,Near-prime,62,777,0
C003157,2025-10,Near-prime,38,878,0
C003158,2025-10,Near-prime,45,1070,0
C003159,2025-10,Near-prime,16,946,0
C003160,2025-10,Near-prime,91,1383,0
C003161,2025-10,Near-prime,91,732,1
C003162,2025-10,Near-prime,37,1101,0
C003163,2025-10,Near-prime,69,1404,0
C003164,2025-10,Near-prime,53,0,0
C003165,2025-10,Near-prime,19,1512,0
C003166,2025-10,Near-prime,45,1419,0
C003167,2025-10,Near-prime,63,1101,0
C003168,2025-10,Near-prime,47,842,0
C003169,2025-10,Near-prime,85,1396,0
C003170,2025-10,Near-prime,41,1131,0
C003171,2025-10,Near-prime,47,820,0
C003172,2025-10,Near-prime,79,0,0
C003173,2025-10,Near-prime,18,859,0
C003174,2025-10,Near-prime,44,454,0
C003175,2025-10,Near-prime,41,1467,0
C003176,2025-10,Near-prime,99,919,0
C003177,2025-10,Near-prime,62,1027,0
C003178,2025-10,Near-prime,38,1175,0
C003179,2025-10,Near-prime,55,1120,0
C003180,2025-10,Near-prime,59,1077,0
C003181,2025-10,Near-prime,39,724,0
C003182,2025-10,Near-prime,78,1355,0
C003183,2025-10,Near-prime,34,949,0
C003184,2025-10,Near-prime,33,346,0
C003185,2025-10,Near-prime,62,838,0
C003186,2025-10,Near-prime,19,831,1
C003187,2025-10,Near-prime,74,1328,0
C003188,2025-10,Near-prime,29,506,0
C003189,2025-10,Near-prime,51,1523,0
C003190,2025-10,Near-prime,46,1060,0
C003191,2025-10,Near-prime,56,182,0
C003192,2025-10,Near-prime,48,292,0
C003193,2025-10,Near-prime,52,1423,0
C003194,2025-10,Near-prime,71,1584,0
C003195,2025-10,Near-prime,51,978,0
C003196,2025-10,Near-prime,63,1291,0
C003197,2025-10,Near-prime,35,1354,0
C003198,2025-10,Near-prime,61,401,0
C003199,2025-10,Near-prime,56,196,0
C003200,2025-10,Near-prime,28,564,0
C003201,2025-10,Near-prime,53,0,0
C003202,2025-10,Near-prime,44,1375,0
C003203,2025-10,Near-prime,56,1446,0
C003204,2025-10,Near-prime,9,131,0
C003205,2025-10,Near-prime,49,1547,0
C003206,2025-10,Near-prime,45,2177,0
C003207,2025-10,Near-prime,68,1435,0
C003208,2025-10,Near-prime,34,0,0
C003209,2025-10,Near-prime,33,455,0
C003210,2025-10,Near-prime,59,1384,0
C003211,2025-10,Near-prime,72,1116,0
C003212,2025-10,Near-prime,26,253,0
C003213,2025-10,Near-prime,69,1199,0
C003214,2025-10,Near-prime,56,460,0
C003215,2025-10,Near-prime,89,313,0
C003216,2025-10,Near-prime,85,773,0
C003217,2025-10,Near-prime,28,1666,0
C003218,2025-10,Near-prime,49,1697,0
C003219,2025-10,Near-prime,39,1808,0
C003220,2025-10,Near-prime,88,2150,0
C003221,2025-10,Near-prime,47,0,0
C003222,2025-10,Near-prime,64,1308,0
C003223,2025-10,Near-prime,33,1133,0
C003224,2025-10,Near-prime,29,0,0
C003225,2025-10,Near-prime,53,774,0
C003226,2025-10,Near-prime,46,967,0
C003227,2025-10,Near-prime,66,471,0
C003228,2025-10,Near-prime,86,1567,0
C003229,2025-10,Near-prime,26,709,0
C003230,2025-10,Near-prime,67,859,0
C003231,2025-10,Near-prime,30,995,0
C003232,2025-10,Near-prime,66,893,0
C003233,2025-10,Near-prime,18,945,0
C003234,2025-10,Near-prime,60,1168,0
C003235,2025-10,Near-prime,65,856,0
C003236,2025-10,Near-prime,74,595,0
C003237,2025-10,Near-prime,58,1196,0
C003238,2025-10,Near-prime,44,922,0
C003239,2025-10,Near-prime,76,1327,0
C003240,2025-10,Near-prime,51,1230,0
C003241,2025-10,Near-prime,72,830,0
C003242,2025-10,Near-prime,32,569,0
C003243,2025-10,Near-prime,49,1043,0
C003244,2025-10,Near-prime,84,1334,0
C003245,2025-10,Near-prime,46,1776,0
C003246,2025-10,Near-prime,77,525,0
C003247,2025-10,Near-prime,46,1410,0
C003248,2025-10,Near-prime,77,509,0
C003249,2025-10,Near-prime,18,1040,0
C003250,2025-10,Near-prime,21,1382,0
C003251,2025-10,Near-prime,76,454,0
C003252,2025-10,Near-prime,65,1140,0
C003253,2025-10,Near-prime,38,639,0
C003254,2025-10,Near-prime,78,1065,0
C003255,2025-10,Near-prime,38,798,0
C003256,2025-10,Near-prime,36,834,0
C003257,2025-10,Near-prime,30,2140,1
C003258,2025-10,Near-prime,32,1377,0
C003259,2025-10,Near-prime,56,1218,0
C003260,2025-10,Near-prime,27,1425,0
C003261,2025-10,Near-prime,55,1542,0
C003262,2025-10,Near-prime,31,630,0
C003263,2025-10,Near-prime,49,563,0
C003264,2025-10,Near-prime,30,1311,0
C003265,2025-10,Near-prime,53,1188,0
C003266,2025-10,Near-prime,67,695,0
C003267,2025-10,Near-prime,41,821,0
C003268,2025-10,Near-prime,81,1257,0
C003269,2025-10,Near-prime,55,706,0
C003270,2025-10,Near-prime,22,1161,0
C003271,2025-10,Near-prime,74,323,0
C003272,2025-10,Near-prime,51,1410,0
C003273,2025-10,Near-prime,78,631,0
C003274,2025-10,Near-prime,55,1270,0
C003275,2025-10,Near-prime,53,950,0
C003276,2025-10,Near-prime,57,0,0
C003277,2025-10,Near-prime,77,1304,0
C003278,2025-10,Near-prime,48,629,0
C003279,2025-10,Near-prime,40,1468,0
C003280,2025-10,Near-prime,76,713,0
C003281,2025-10,Near-prime,62,792,0
C003282,2025-10,Near-prime,60,572,0
C003283,2025-10,Near-prime,61,1259,0
C003284,2025-10,Near-prime,56,819,0
C003285,2025-10,Near-prime,45,998,0
C003286,2025-10,Near-prime,74,0,0
C003287,2025-10,Near-prime,48,1138,0
C003288,2025-10,Near-prime,54,637,0
C003289,2025-10,Near-prime,70,232,0
C003290,2025-10,Near-prime,88,926,0
C003291,2025-10,Near-prime,54,1481,0
C003292,2025-10,Near-prime,33,1485,0
C003293,2025-10,Near-prime,56,629,0
C003294,2025-10,Near-prime,70,987,0
C003295,2025-10,Near-prime,29,1614,0
C003296,2025-10,Near-prime,51,867,0
C003297,2025-10,Near-prime,36,950,0
C003298,2025-10,Near-prime,47,895,0
C003299,2025-10,Near-prime,57,1149,0
C003300,2025-10,Near-prime,44,0,0
C003301,2025-10,Near-prime,26,919,0
C003302,2025-10,Near-prime,27,1123,0
C003303,2025-10,Near-prime,44,1396,0
C003304,2025-10,Near-prime,27,351,0
C003305,2025-10,Near-prime,58,1007,0
C003306,2025-10,Near-prime,6,708,0
C003307,2025-10,Near-prime,29,1230,0
C003308,2025-10,Near-prime,48,1608,0
C003309,2025-10,Near-prime,49,1293,0
C003310,2025-10,Near-prime,25,516,0
C003311,2025-10,Near-prime,59,1933,0
C003312,2025-10,Near-prime,50,992,0
C003313,2025-10,Near-prime,26,726,1
C003314,2025-10,Near-prime,47,608,0
C003315,2025-10,Near-prime,59,1115,0
C003316,2025-10,Near-prime,45,1393,0
C003317,2025-10,Near-prime,47,575,0
C003318,2025-10,Near-prime,69,1039,0
C003319,2025-10,Near-prime,81,417,0
C003320,2025-10,Near-prime,52,1592,0
C003321,2025-10,Near-prime,35,0,0
C003322,2025-10,Near-prime,50,1779,0
C003323,2025-10,Near-prime,37,0,0
C003324,2025-10,Near-prime,56,739,0
C003325,2025-10,Near-prime,72,410,0
C003326,2025-10,Near-prime,63,848,0
C003327,2025-10,Near-prime,30,889,0
C003328,2025-10,Near-prime,13,871,0
C003329,2025-10,Near-prime,59,335,0
C003330,2025-10,Near-prime,11,1087,0
C003331,2025-10,Near-prime,78,62,0
C003332,2025-10,Near-prime,14,1089,0
C003333,2025-10,Near-prime,48,1200,0
C003334,2025-10,Near-prime,26,883,0
C003335,2025-10,Near-prime,53,1293,1
C003336,2025-10,Near-prime,37,184,0
C003337,2025-10,Near-prime,39,822,0
C003338,2025-10,Near-prime,40,692,0
C003339,2025-10,Near-prime,54,331,1
C003340,2025-10,Near-prime,71,610,0
C003341,2025-10,Near-prime,68,907,0
C003342,2025-10,Near-prime,12,1133,0
C003343,2025-10,Near-prime,49,367,0
C003344,2025-10,Near-prime,50,789,0
C003345,2025-10,Near-prime,36,1416,0
C003346,2025-10,Near-prime,23,1370,0
C003347,2025-10,Near-prime,69,1360,0
C003348,2025-10,Near-prime,59,1060,1
C003349,2025-10,Near-prime,67,708,0
C003350,2025-10,Near-prime,23,451,0
C003351,2025-10,Subprime,75,493,0
C003352,2025-10,Subprime,55,579,0
C003353,2025-10,Subprime,63,441,0
C003354,2025-10,Subprime,67,540,0
C003355,2025-10,Subprime,90,1068,0
C003356,2025-10,Subprime,100,129,0
C003357,2025-10,Subprime,65,0,0
C003358,2025-10,Subprime,72,912,1
C003359,2025-10,Subprime,46,743,0
C003360,2025-10,Subprime,64,0,0
C003361,2025-10,Subprime,92,708,0
C003362,2025-10,Subprime,68,920,0
C003363,2025-10,Subprime,47,436,0
C003364,2025-10,Subprime,47,404,0
C003365,2025-10,Subprime,59,574,1
C003366,2025-10,Subprime,71,775,0
C003367,2025-10,Subprime,99,611,0
C003368,2025-10,Subprime,63,646,0
C003369,2025-10,Subprime,87,5,1
C003370,2025-10,Subprime,86,876,0
C003371,2025-10,Subprime,67,0,0
C003372,2025-10,Subprime,34,1027,0
C003373,2025-10,Subprime,85,450,1
C003374,2025-10,Subprime,48,432,0
C003375,2025-10,Subprime,57,1178,0
C003376,2025-10,Subprime,63,1182,0
C003377,2025-10,Subprime,65,794,0
C003378,2025-10,Subprime,80,451,0
C003379,2025-10,Subprime,41,516,0
C003380,2025-10,Subprime,67,760,0
C003381,2025-10,Subprime,89,487,0
C003382,2025-10,Subprime,53,235,0
C003383,2025-10,Subprime,100,449,0
C003384,2025-10,Subprime,79,809,0
C003385,2025-10,Subprime,73,617,0
C003386,2025-10,Subprime,68,347,0
C003387,2025-10,Subprime,62,644,1
C003388,2025-10,Subprime,80,343,0
C003389,2025-10,Subprime,54,587,0
C003390,2025-10,Subprime,72,83,1
C003391,2025-10,Subprime,92,30,0
C003392,2025-10,Subprime,61,490,0
C003393,2025-10,Subprime,50,340,0
C003394,2025-10,Subprime,58,284,0
C003395,2025-10,Subprime,78,692,1
C003396,2025-10,Subprime,60,1035,0
C003397,2025-10,Subprime,53,963,0
C003398,2025-10,Subprime,95,920,0
C003399,2025-10,Subprime,68,180,0
C003400,2025-10,Subprime,42,258,0
C003401,2025-10,Subprime,96,777,0
C003402,2025-10,Subprime,72,286,0
C003403,2025-10,Subprime,36,816,0
C003404,2025-10,Subprime,67,865,0
C003405,2025-10,Subprime,47,642,0
C003406,2025-10,Subprime,68,485,0
C003407,2025-10,Subprime,85,471,0
C003408,2025-10,Subprime,68,429,0
C003409,2025-10,Subprime,50,741,0
C003410,2025-10,Subprime,72,846,1
C003411,2025-10,Subprime,73,362,0
C003412,2025-10,Subprime,79,576,0
C003413,2025-10,Subprime,65,684,0
C003414,2025-10,Subprime,65,756,1
C003415,2025-10,Subprime,76,215,0
C003416,2025-10,Subprime,86,660,0
C003417,2025-10,Subprime,72,1337,0
C003418,2025-10,Subprime,100,0,0
C003419,2025-10,Subprime,56,610,0
C003420,2025-10,Subprime,90,1310,0
C003421,2025-10,Subprime,63,1476,0
C003422,2025-10,Subprime,72,593,0
C003423,2025-10,Subprime,81,763,0
C003424,2025-10,Subprime,90,1054,1
C003425,2025-10,Subprime,66,136,0
C003426,2025-10,Subprime,62,841,1
C003427,2025-10,Subprime,63,959,0
C003428,2025-10,Subprime,48,282,0
C003429,2025-10,Subprime,52,233,0
C003430,2025-10,Subprime,52,1027,0
C003431,2025-10,Subprime,49,45,0
C003432,2025-10,Subprime,82,347,0
C003433,2025-10,Subprime,56,1326,0
C003434,2025-10,Subprime,69,83,1
C003435,2025-10,Subprime,67,153,0
C003436,2025-10,Subprime,84,348,0
C003437,2025-10,Subprime,100,131,0
C003438,2025-10,Subprime,63,594,0
C003439,2025-10,Subprime,56,218,0
C003440,2025-10,Subprime,65,638,0
C003441,2025-10,Subprime,84,517,0
C003442,2025-10,Subprime,61,141,0
C003443,2025-10,Subprime,68,602,0
C003444,2025-10,Subprime,38,368,0
C003445,2025-10,Subprime,86,302,0
C003446,2025-10,Subprime,78,814,0
C003447,2025-10,Subprime,83,213,1
C003448,2025-10,Subprime,68,702,0
C003449,2025-10,Subprime,47,293,0
C003450,2025-10,Subprime,87,787,0
C003451,2025-10,Subprime,73,584,0
C003452,2025-10,Subprime,89,0,0
C003453,2025-10,Subprime,67,573,0
C003454,2025-10,Subprime,67,801,0
C003455,2025-10,Subprime,55,444,0
C003456,2025-10,Subprime,69,791,0
C003457,2025-10,Subprime,71,237,0
C003458,2025-10,Subprime,62,412,1
C003459,2025-10,Subprime,64,699,0
C003460,2025-10,Subprime,46,896,0
C003461,2025-10,Subprime,67,533,1
C003462,2025-10,Subprime,77,177,0
C003463,2025-10,Subprime,72,885,0
C003464,2025-10,Subprime,68,199,0
C003465,2025-10,Subprime,54,618,1
C003466,2025-10,Subprime,85,1065,0
C003467,2025-10,Subprime,60,305,1
C003468,2025-10,Subprime,89,567,0
C003469,2025-10,Subprime,60,1165,0
C003470,2025-10,Subprime,59,488,0
C003471,2025-10,Subprime,50,715,0
C003472,2025-10,Subprime,45,214,0
C003473,2025-10,Subprime,63,46,0
C003474,2025-10,Subprime,44,765,0
C003475,2025-10,Subprime,68,1043,0
C003476,2025-10,Subprime,81,957,0
C003477,2025-10,Subprime,46,1128,0
C003478,2025-10,Subprime,70,331,0
C003479,2025-10,Subprime,89,559,0
C003480,2025-10,Subprime,50,765,0
C003481,2025-10,Subprime,76,754,0
C003482,2025-10,Subprime,96,519,0
C003483,2025-10,Subprime,88,1176,0
C003484,2025-10,Subprime,86,979,0
C003485,2025-10,Subprime,73,594,0
C003486,2025-10,Subprime,71,577,0
C003487,2025-10,Subprime,96,939,0
C003488,2025-10,Subprime,44,387,0
C003489,2025-10,Subprime,85,894,0
C003490,2025-10,Subprime,81,813,0
C003491,2025-10,Subprime,100,358,0
C003492,2025-10,Subprime,49,344,0
C003493,2025-10,Subprime,68,1320,0
C003494,2025-10,Subprime,100,970,0
C003495,2025-10,Subprime,64,718,0
C003496,2025-10,Subprime,82,89,0
C003497,2025-10,Subprime,93,597,0
C003498,2025-10,Subprime,67,752,0
C003499,2025-10,Subprime,97,127,0
C003500,2025-10,Subprime,71,265,0
C003501,2025-10,Subprime,94,603,0
C003502,2025-10,Subprime,73,0,0
C003503,2025-10,Subprime,78,849,0
C003504,2025-10,Subprime,100,300,0
C003505,2025-10,Subprime,74,497,0
C003506,2025-10,Subprime,53,820,1
C003507,2025-10,Subprime,92,471,0
C003508,2025-10,Subprime,72,0,0
C003509,2025-10,Subprime,78,841,1
C003510,2025-10,Subprime,94,915,0
C003511,2025-10,Subprime,100,565,1
C003512,2025-10,Subprime,51,1368,0
C003513,2025-10,Subprime,78,174,0
C003514,2025-10,Subprime,87,633,0
C003515,2025-10,Subprime,55,127,0
C003516,2025-10,Subprime,96,988,0
C003517,2025-10,Subprime,94,950,0
C003518,2025-10,Subprime,56,553,0
C003519,2025-10,Subprime,65,943,1
C003520,2025-10,Subprime,68,1002,0
C003521,2025-10,Subprime,53,670,0
C003522,2025-10,Subprime,87,955,1
C003523,2025-10,Subprime,66,114,0
C003524,2025-10,Subprime,76,456,0
C003525,2025-10,Subprime,79,608,1
C003526,2025-10,Subprime,80,430,0
C003527,2025-10,Subprime,55,282,0
C003528,2025-10,Subprime,74,307,0
C003529,2025-10,Subprime,69,690,0
C003530,2025-10,Subprime,77,829,0
C003531,2025-10,Subprime,61,882,0
C003532,2025-10,Subprime,65,282,0
C003533,2025-10,Subprime,40,765,1
C003534,2025-10,Subprime,75,177,0
C003535,2025-10,Subprime,68,554,0
C003536,2025-10,Subprime,62,201,0
C003537,2025-10,Subprime,49,0,1
C003538,2025-10,Subprime,53,1000,0
C003539,2025-10,Subprime,33,836,0
C003540,2025-10,Subprime,77,963,0
C003541,2025-10,Subprime,93,525,0
C003542,2025-10,Subprime,69,635,0
C003543,2025-10,Subprime,53,180,1
C003544,2025-10,Subprime,70,559,0
C003545,2025-10,Subprime,94,608,0
C003546,2025-10,Subprime,52,686,0
C003547,2025-10,Subprime,26,632,0
C003548,2025-10,Subprime,74,654,0
C003549,2025-10,Subprime,76,1159,0
C003550,2025-10,Subprime,63,406,0
C003551,2025-10,Subprime,80,871,0
C003552,2025-10,Subprime,56,818,0
C003553,2025-10,Subprime,63,1197,0
C003554,2025-10,Subprime,77,443,0
C003555,2025-10,Subprime,85,401,0
C003556,2025-10,Subprime,84,767,0
C003557,2025-10,Subprime,83,243,0
C003558,2025-10,Subprime,87,871,0
C003559,2025-10,Subprime,66,929,0
C003560,2025-10,Subprime,100,464,0
C003561,2025-10,Subprime,48,1247,0
C003562,2025-10,Subprime,56,804,0
C003563,2025-10,Subprime,79,397,0
C003564,2025-10,Subprime,83,218,1
C003565,2025-10,Subprime,40,720,0
C003566,2025-10,Subprime,80,646,0
C003567,2025-10,Subprime,85,1039,0
C003568,2025-10,Subprime,99,816,1
C003569,2025-10,Subprime,84,628,0
C003570,2025-10,Subprime,42,1233,0
C003571,2025-10,Subprime,94,916,1
C003572,2025-10,Subprime,100,529,0
C003573,2025-10,Subprime,51,764,0
C003574,2025-10,Subprime,70,825,0
C003575,2025-10,Subprime,69,554,0
C003576,2025-10,Subprime,78,662,0
C003577,2025-10,Subprime,64,0,0
C003578,2025-10,Subprime,76,646,0
C003579,2025-10,Subprime,73,313,1
C003580,2025-10,Subprime,58,631,0
C003581,2025-10,Subprime,60,978,0
C003582,2025-10,Subprime,54,575,0
C003583,2025-10,Subprime,93,1024,0
C003584,2025-10,Subprime,100,431,0
C003585,2025-10,Subprime,83,409,0
C003586,2025-10,Subprime,77,23,0
C003587,2025-10,Subprime,63,772,0
C003588,2025-10,Subprime,35,691,0
C003589,2025-10,Subprime,79,289,0
C003590,2025-10,Subprime,52,779,0
C003591,2025-10,Subprime,37,1062,0
C003592,2025-10,Subprime,61,356,0
C003593,2025-10,Subprime,76,279,1
C003594,2025-10,Subprime,100,492,0
C003595,2025-10,Subprime,100,374,0
C003596,2025-10,Subprime,83,893,0
C003597,2025-10,Subprime,67,759,0
C003598,2025-10,Subprime,45,1347,0
C003599,2025-10,Subprime,72,896,0
C003600,2025-10,Subprime,87,502,0
C003601,2025-10,Subprime,87,903,0
C003602,2025-10,Subprime,93,934,1
C003603,2025-10,Subprime,56,558,0
C003604,2025-10,Subprime,90,923,0
C003605,2025-10,Subprime,100,457,0
C003606,2025-10,Subprime,62,505,0
C003607,2025-10,Subprime,62,360,0
C003608,2025-10,Subprime,78,260,0
C003609,2025-10,Subprime,99,505,1
C003610,2025-10,Subprime,53,74,0
C003611,2025-10,Subprime,58,500,0
C003612,2025-10,Subprime,76,746,1
C003613,2025-10,Subprime,84,543,1
C003614,2025-10,Subprime,77,0,0
C003615,2025-10,Subprime,96,635,0
C003616,2025-10,Subprime,92,1180,0
C003617,2025-10,Subprime,74,536,0
C003618,2025-10,Subprime,60,308,0
C003619,2025-10,Subprime,100,796,0
C003620,2025-10,Subprime,47,93,1
C003621,2025-10,Subprime,80,461,0
C003622,2025-10,Subprime,28,462,1
C003623,2025-10,Subprime,79,333,0
C003624,2025-10,Subprime,87,711,0
C003625,2025-10,Subprime,74,655,0
C003626,2025-10,Subprime,82,705,0
C003627,2025-10,Subprime,84,359,1
C003628,2025-10,Subprime,79,382,0
C003629,2025-10,Subprime,81,291,0
C003630,2025-10,Subprime,68,484,0
C003631,2025-10,Subprime,66,613,0
C003632,2025-10,Subprime,83,734,0
C003633,2025-10,Subprime,52,375,0
C003634,2025-10,Subprime,84,600,0
C003635,2025-10,Subprime,55,690,0
C003636,2025-10,Subprime,65,407,0
C003637,2025-10,Subprime,83,312,0
C003638,2025-10,Subprime,82,401,0
C003639,2025-10,Subprime,66,588,0
C003640,2025-10,Subprime,49,896,0
C003641,2025-10,Subprime,98,273,0
C003642,2025-10,Subprime,66,103,0
